"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"15448383"	"1246987975298134016"	"inquirerdotnet"	2020-04-06 07:57:55
"228378774"	"1247108521478389763"	"jeffndcz12"	2020-04-06 15:56:56
"1057265913857077248"	"1247034457627877378"	"AlfonsoChalice"	2020-04-06 11:02:38
"1117354153288839168"	"1247023738568077315"	"khaysyvlogs"	2020-04-06 10:20:02
"1239898886262513664"	"1247006276409647105"	"Noemi_Nonette"	2020-04-06 09:10:39
"1728672020"	"1247005255532867584"	"dyosaneth"	2020-04-06 09:06:35
"113375868"	"1247000618356494336"	"PH_lambert"	2020-04-06 08:48:10
"2925396151"	"1246997418236719105"	"mhlannkyecrncr"	2020-04-06 08:35:27
"55814242"	"1246996881437110272"	"maviwavii"	2020-04-06 08:33:19
"1231473055563538432"	"1246993313699213313"	"MathWizard_07"	2020-04-06 08:19:08
"123202284"	"1246991802717990912"	"Aliisssoo"	2020-04-06 08:13:08
"1236591212246663168"	"1246990604157874177"	"Yannerxx"	2020-04-06 08:08:22
"1113966223295782913"	"1246989657574756359"	"2ng_jppalma"	2020-04-06 08:04:36
"838696564151365633"	"1246989375189028864"	"jh_estrera"	2020-04-06 08:03:29
"116383771"	"1246989312752676869"	"themarvinreyes"	2020-04-06 08:03:14
"1060424741759082496"	"1246988710043762689"	"BlueThu12505622"	2020-04-06 08:00:51
"1079420001390538752"	"1246988383068418049"	"sammunoz90"	2020-04-06 07:59:33
