"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"29606180"	"1254888228160593920"	"jeffgritchen"	2020-04-28 03:10:42
"5643172"	"1298418899441025025"	"bandy"	2020-08-26 06:06:03
"3199777242"	"1277393549567410178"	"NormSloan"	2020-06-29 05:38:49
"1250668303699243009"	"1262724532940357637"	"1512Ngocbich"	2020-05-19 18:09:23
"159003907"	"1256753967356248064"	"conserandvegan"	2020-05-03 06:44:29
"549529801"	"1256536697162076160"	"GaylaAnnette"	2020-05-02 16:21:08
"248936209"	"1256532547552464896"	"88SEATTLE61"	2020-05-02 16:04:39
"3320328313"	"1256429840795758592"	"Cyamanaka7"	2020-05-02 09:16:32
"1433768874"	"1255285202064216066"	"DavidDowneySCNG"	2020-04-29 05:28:08
"506477763"	"1255266700532101122"	"joshpcain"	2020-04-29 04:14:37
"15604914"	"1255215030523449344"	"LBY3"	2020-04-29 00:49:18
"1066275282653536256"	"1255095133600649216"	"Bassaces1"	2020-04-28 16:52:53
"2928479412"	"1255073682965159936"	"itsRahulBhat"	2020-04-28 15:27:38
"104946935"	"1254984736134451201"	"deanmusgrove"	2020-04-28 09:34:12
"823007513738178562"	"1254980429985316864"	"sallymaetexas"	2020-04-28 09:17:05
"46672183"	"1254957229712662530"	"Checko2"	2020-04-28 07:44:54
"139166005"	"1254951793030725634"	"mrmikelancaster"	2020-04-28 07:23:17
"2936981680"	"1254950919218900992"	"CopCrime"	2020-04-28 07:19:49
"38291678"	"1254948984130428929"	"JournoWes"	2020-04-28 07:12:08
"525724720"	"1254935151676547072"	"badhombrette"	2020-04-28 06:17:10
"1244825106"	"1254915568475336704"	"LoriSatCNS"	2020-04-28 04:59:21
"41655655"	"1254911320866070529"	"peppgrad"	2020-04-28 04:42:28
"122173664"	"1254905171873685504"	"samgavinLA"	2020-04-28 04:18:02
"2342831174"	"1254905046170394624"	"OCHAWKNEWS"	2020-04-28 04:17:32
"146257050"	"1254902435937689601"	"LifeofOpuscula"	2020-04-28 04:07:10
"743706698"	"1254901928120717312"	"quackspeak"	2020-04-28 04:05:09
"441964479"	"1254896106451816450"	"watcharaphotog"	2020-04-28 03:42:01
"1027463360441331712"	"1254895901128052736"	"EricLicas"	2020-04-28 03:41:12
