"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"576622886"	"1258718211069050880"	"MartePiantini"	2020-05-08 16:49:42
"245909860"	"1262134793329872897"	"hugoasantanam"	2020-05-18 03:05:58
"822443796491358209"	"1259524631012179968"	"ManoloPereyra1"	2020-05-10 22:14:07
"976584595960483841"	"1259312608907272193"	"StalinPogo"	2020-05-10 08:11:37
"309782667"	"1259122655606824963"	"silvaparo1425"	2020-05-09 19:36:49
"357236814"	"1259117007095705600"	"elrealjohnson"	2020-05-09 19:14:22
"207230185"	"1259104775842467843"	"verukabravo"	2020-05-09 18:25:46
"1177968780984688640"	"1259079347815809027"	"RoqueManuel20"	2020-05-09 16:44:43
"489969767"	"1259077386236198913"	"Albacristina056"	2020-05-09 16:36:56
"396379933"	"1259066499882459136"	"YrisNancy"	2020-05-09 15:53:40
"431996631"	"1258961408206745600"	"gino0613"	2020-05-09 08:56:04
"207349474"	"1258957298359296000"	"PadreUVI"	2020-05-09 08:39:44
"120219820"	"1258949495087403009"	"morenito_vr"	2020-05-09 08:08:44
"1314297019"	"1258945618526892033"	"lolitavargas11"	2020-05-09 07:53:20
"756311893325799425"	"1258937544563195905"	"AntuashM"	2020-05-09 07:21:15
"348051712"	"1258936244253442049"	"jodomofo"	2020-05-09 07:16:05
"279692210"	"1258932484479373313"	"janairadelacruz"	2020-05-09 07:01:08
"3326851282"	"1258922254341111808"	"DjAngelRecalde"	2020-05-09 06:20:29
"473535711"	"1258921883539570689"	"manuelbj1986"	2020-05-09 06:19:01
"1580853769"	"1258904612490416130"	"ColumnaDavid"	2020-05-09 05:10:23
"787735702372884480"	"1258903794374586370"	"hilariofeliz1"	2020-05-09 05:07:08
"507918548"	"1258890359448522752"	"erixpiccinini"	2020-05-09 04:13:45
"1228840946055438336"	"1258888358429851648"	"GatitaDemocrti1"	2020-05-09 04:05:48
"1146045270104449024"	"1258859123048931328"	"KEVINORTEGACAM1"	2020-05-09 02:09:38
"323780836"	"1258857346236911617"	"fjhthg"	2020-05-09 02:02:34
"944153113"	"1258856360151789569"	"sandrareynosof"	2020-05-09 01:58:39
"191640597"	"1258854546648023040"	"LoreillyC"	2020-05-09 01:51:26
"148360487"	"1258852813272043520"	"adiazpi"	2020-05-09 01:44:33
"501905594"	"1258851824964112385"	"gabiclavigne"	2020-05-09 01:40:38
"878276864644665345"	"1258846945214369792"	"IPapercom"	2020-05-09 01:21:14
