"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"3794682452"	"1219478544041930752"	"WHOWPRO"	2020-01-21 10:05:16
"1065041507730755586"	"1303837187906166784"	"krilosan"	2020-09-10 04:56:24
"1216796653601996800"	"1261420164622376960"	"Atlanta20201"	2020-05-16 03:46:17
"763105903335714817"	"1251932676761608192"	"mradt46"	2020-04-19 23:26:24
"27232128"	"1251929989290749953"	"69Omic"	2020-04-19 23:15:43
"353086814"	"1251198145641488393"	"TommyTirader"	2020-04-17 22:47:38
"119294791"	"1250374709226557440"	"Martytude"	2020-04-15 16:15:36
"1169700328276496385"	"1249446850551152640"	"Jim26551355"	2020-04-13 02:48:37
"994266640194781184"	"1244886879511687171"	"HYC63257976"	2020-03-31 12:48:55
"996212894"	"1238418578753241088"	"sturgeongal"	2020-03-13 16:26:12
"1373739644"	"1220189819239710720"	"intlibecosoc"	2020-01-23 09:11:37
"52317529"	"1219919151923220480"	"gerrardluvers"	2020-01-22 15:16:05
"138355666"	"1219870307038613505"	"Koyume_18"	2020-01-22 12:01:59
"303825190"	"1219822174506061828"	"AuroraOm"	2020-01-22 08:50:44
"14522055"	"1219706923219480576"	"chaitanyajoshi"	2020-01-22 01:12:46
"462360228"	"1219705857543417861"	"LifeItIs3"	2020-01-22 01:08:32
"978451006836047877"	"1219692850557980673"	"icasasflecha2"	2020-01-22 00:16:51
"29795680"	"1219672326704455682"	"filiamd"	2020-01-21 22:55:17
"112005512"	"1219660721576804353"	"dr_romrub"	2020-01-21 22:09:10
"97338803"	"1219659983068909569"	"b503yukikaze"	2020-01-21 22:06:14
"2333518200"	"1219630014112641025"	"AbriSeif"	2020-01-21 20:07:09
"446726011"	"1219609582672048128"	"baigalmaa_j"	2020-01-21 18:45:58
"354372847"	"1219609007972933632"	"armycritcare"	2020-01-21 18:43:41
"404669657"	"1219600192262918149"	"serenkhbold"	2020-01-21 18:08:39
"412954235"	"1219599679907713026"	"yanjaa_b"	2020-01-21 18:06:37
"136573354"	"1219594649691541504"	"senkichi2918"	2020-01-21 17:46:38
"36246871"	"1219593496517959680"	"TeeKay118"	2020-01-21 17:42:03
"102665293"	"1219572188568858625"	"workershealth"	2020-01-21 16:17:22
"1268214312"	"1219568817338298374"	"aisling_vaughan"	2020-01-21 16:03:59
"726801029963108352"	"1219563122081632257"	"Azeria64Azeria"	2020-01-21 15:41:21
"621389686"	"1219560615003463680"	"kwarren17"	2020-01-21 15:31:23
"397994606"	"1219555572447494144"	"Uppercut07"	2020-01-21 15:11:21
"884488069805744128"	"1219555146142711808"	"abeatriznunes"	2020-01-21 15:09:39
"64258566"	"1219552590037311489"	"throse_gd"	2020-01-21 14:59:30
"43730427"	"1219535594424098816"	"sandoly"	2020-01-21 13:51:58
"1025381464249184258"	"1219529113465245696"	"daphnekylee"	2020-01-21 13:26:13
"1065248071305457664"	"1219526410571665408"	"kai958531911"	2020-01-21 13:15:28
"309218918"	"1219525041039323136"	"etienneb1"	2020-01-21 13:10:02
"213159189"	"1219518131040735232"	"FrauWise"	2020-01-21 12:42:34
"118044683"	"1219517394147659776"	"mskfuji_1979"	2020-01-21 12:39:38
"453656812"	"1219514107017039873"	"xavierdollza"	2020-01-21 12:26:35
"132456905"	"1219513489569517568"	"TanaWuliji"	2020-01-21 12:24:08
"1143905968939397121"	"1219513136543236096"	"TNM_25"	2020-01-21 12:22:43
"4849961453"	"1219512787132657664"	"nathanbrendish"	2020-01-21 12:21:20
"28448891"	"1219512667116687361"	"gmillikan"	2020-01-21 12:20:51
"818295162740834305"	"1219510852333834240"	"davegreenidge57"	2020-01-21 12:13:39
"18117381"	"1219507838763982848"	"mahesh_moorthy"	2020-01-21 12:01:40
"19087092"	"1219503395771424768"	"FluTrackers"	2020-01-21 11:44:01
"164766025"	"1219502481434202113"	"cincincamp"	2020-01-21 11:40:23
"2920595227"	"1219497156920217600"	"lor_faeldon"	2020-01-21 11:19:14
"24500582"	"1219493579858399233"	"cotienvuonhanh"	2020-01-21 11:05:01
"54542691"	"1219491967727390720"	"SiddhiAryal"	2020-01-21 10:58:36
"1062474922247647232"	"1219491664818888704"	"LeeAnneP8"	2020-01-21 10:57:24
"2450309251"	"1219488710280011776"	"sunnybeamy"	2020-01-21 10:45:40
"264949596"	"1219487911952863232"	"LivLD"	2020-01-21 10:42:29
"474683221"	"1219487766381092864"	"meschatons8594"	2020-01-21 10:41:55
"21634642"	"1219484558430736384"	"eyvrajam"	2020-01-21 10:29:10
"31789905"	"1219484525274660865"	"dalcrose"	2020-01-21 10:29:02
"593813785"	"1219483402899992576"	"DonnaYoungDC"	2020-01-21 10:24:34
"1097294536479432704"	"1219482277555527681"	"DrDCAdam"	2020-01-21 10:20:06
"951195954333577218"	"1219482200967655429"	"ErsinNazlican"	2020-01-21 10:19:48
"983508625"	"1219479585965756416"	"geoffrey_payne"	2020-01-21 10:09:24
"299673993"	"1219478928777080832"	"laurenjoconnor"	2020-01-21 10:06:48
