"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"48149362"	"1105422618621067264"	"leoperiodista"	2019-03-12 16:27:44
"484132817"	"1106064065129054209"	"salamandrach"	2019-03-14 10:56:37
"3419172671"	"1105659378919763968"	"ComuniContinua"	2019-03-13 08:08:32
"567683754"	"1105511433683521538"	"HumbertoSoto10"	2019-03-12 22:20:39
"84942460"	"1105493334439723008"	"Lismary_Davila"	2019-03-12 21:08:44
"714789823"	"1105478303647969280"	"EduardoMR_VZLA"	2019-03-12 20:09:01
"1496858858"	"1105465636820566016"	"lianettey"	2019-03-12 19:18:41
"1275112796"	"1105463699232428032"	"MolinaYQ"	2019-03-12 19:10:59
"145619534"	"1105462938729627649"	"luis_carrero23"	2019-03-12 19:07:57
"1064338071389380608"	"1105462194349768704"	"ZaydaPerezMart1"	2019-03-12 19:05:00
"370971565"	"1105461140237307905"	"judy_rivas"	2019-03-12 19:00:48
"199964329"	"1105453614405951488"	"lizaneda"	2019-03-12 18:30:54
"169676953"	"1105452773016064001"	"carmenelena30"	2019-03-12 18:27:34
"895387201013469186"	"1105443280999849984"	"La_Medus"	2019-03-12 17:49:50
"501058050"	"1105436815018864640"	"sinverguenchon"	2019-03-12 17:24:09
"450313300"	"1105435927034372096"	"RAMOSJazzside"	2019-03-12 17:20:37
"4827134973"	"1105435318713544707"	"Irmiahu_"	2019-03-12 17:18:12
"14753850"	"1105434665333215232"	"AlvaroMunoz"	2019-03-12 17:15:36
"2382394573"	"1105434299845750789"	"MERIDAANONYMOUS"	2019-03-12 17:14:09
"294222959"	"1105434033822023681"	"virgirmv89"	2019-03-12 17:13:06
"1569142129"	"1105433931569086464"	"nailalopez4"	2019-03-12 17:12:41
"141246161"	"1105431388919083008"	"MDupaz"	2019-03-12 17:02:35
"634120764"	"1105430989696917504"	"otroguillen18"	2019-03-12 17:01:00
"604000802"	"1105430935783329792"	"Eromeroq"	2019-03-12 17:00:47
"490714406"	"1105429896128532481"	"YajairaAlvarezd"	2019-03-12 16:56:39
"133128727"	"1105429877686194176"	"lenayar"	2019-03-12 16:56:35
"183816319"	"1105427107658780672"	"monona13"	2019-03-12 16:45:34
"42958190"	"1105426862946353152"	"MerceRolingson"	2019-03-12 16:44:36
"54031822"	"1105426817815642112"	"adrilabelle"	2019-03-12 16:44:25
"85464300"	"1105426684331855872"	"israel0067"	2019-03-12 16:43:54
"160984521"	"1105425969857380352"	"nardyguerrero"	2019-03-12 16:41:03
"171228435"	"1105425791456870401"	"bestiologo"	2019-03-12 16:40:21
"62376411"	"1105425788516618241"	"ceemero"	2019-03-12 16:40:20
"2387991300"	"1105425745269145600"	"NoMeCallareVzla"	2019-03-12 16:40:10
"79213529"	"1105425623420420096"	"LAGOVEN"	2019-03-12 16:39:41
"188432760"	"1105425610665537536"	"Aleejandro_s"	2019-03-12 16:39:38
"294392837"	"1105425601052192768"	"barneque"	2019-03-12 16:39:35
"421507492"	"1105425504532918272"	"amediazr"	2019-03-12 16:39:12
"135922191"	"1105424841778384897"	"susveray28"	2019-03-12 16:36:34
"126409446"	"1105424534075817986"	"iccodan99"	2019-03-12 16:35:21
"22810624"	"1105424390555123714"	"johkhz"	2019-03-12 16:34:47
"431200299"	"1105424258589777920"	"ivocopa"	2019-03-12 16:34:15
"77302910"	"1105424214969016321"	"medinamariela"	2019-03-12 16:34:05
"39644923"	"1105424108588855296"	"ratcumin"	2019-03-12 16:33:39
"1334466798"	"1105423791247761409"	"HnaRinaJes"	2019-03-12 16:32:24
"4606076357"	"1105423580064632832"	"akarinaf19"	2019-03-12 16:31:33
"250649768"	"1105423576356843526"	"ALBAMILANO"	2019-03-12 16:31:33
"42832810"	"1105422660182437888"	"eldiario"	2019-03-12 16:27:54
