"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"153811844"	"1257306810274295808"	"JFernandeznino"	2020-05-04 19:21:17
"64039494"	"1282318890207457280"	"usuario222"	2020-07-12 19:50:22
"3403739099"	"1281825141866078208"	"maxivillagraaa"	2020-07-11 11:08:23
"341038565"	"1281763085288701953"	"LaUnicaBeta"	2020-07-11 07:01:48
"1226151425643892736"	"1259792435686891521"	"Oly31020870"	2020-05-11 15:58:17
"2298954732"	"1257510903928565766"	"Edizsan5808Diaz"	2020-05-05 08:52:17
"92596269"	"1257424106515021825"	"David8710"	2020-05-05 03:07:23
"1197690166313398277"	"1257411967809196033"	"MariluzVillami2"	2020-05-05 02:19:09
"196779506"	"1257403040627392513"	"dianahenriquezo"	2020-05-05 01:43:40
"323572393"	"1257395508601118721"	"bulla_hernan"	2020-05-05 01:13:45
"18847584"	"1257394449639976963"	"gjvasco"	2020-05-05 01:09:32
"998619984"	"1257392575541129224"	"Gui_gofu"	2020-05-05 01:02:05
"141696800"	"1257387679748104197"	"FelPineda"	2020-05-05 00:42:38
"1241326084811034626"	"1257385644801884160"	"The_orangeTree2"	2020-05-05 00:34:33
"1117245278845902849"	"1257379720439705601"	"LPaola_Ospina"	2020-05-05 00:11:00
"145101304"	"1257379307669925891"	"dannyrappy"	2020-05-05 00:09:22
"176589616"	"1257377709522550788"	"democrata91"	2020-05-05 00:03:01
"138156454"	"1257373400726753281"	"hexpunk"	2020-05-04 23:45:54
"875450556176879617"	"1257370684696727559"	"danit292"	2020-05-04 23:35:06
"278544989"	"1257355972235976707"	"felipelf"	2020-05-04 22:36:38
"211171748"	"1257353722029539329"	"bsantirua"	2020-05-04 22:27:42
"71428188"	"1257352866366398466"	"lauragodiaz"	2020-05-04 22:24:18
"433647498"	"1257352359052746753"	"JDWheasly"	2020-05-04 22:22:17
"4492006893"	"1257351129685471233"	"caliteves"	2020-05-04 22:17:24
"253320349"	"1257350832502210562"	"ggonzalezca"	2020-05-04 22:16:13
"114546159"	"1257350628277456897"	"lucar_mendoza"	2020-05-04 22:15:24
"832264471"	"1257347063051964417"	"alvillam"	2020-05-04 22:01:14
"301732517"	"1257342151228305413"	"THG_Gomez"	2020-05-04 21:41:43
"345480276"	"1257342025642508289"	"camilagzl"	2020-05-04 21:41:13
"919230065614913536"	"1257339579352395778"	"Tavorafaelh"	2020-05-04 21:31:30
"302845841"	"1257337368723574784"	"UnJorgeDice"	2020-05-04 21:22:43
"1306271881"	"1257335672182104070"	"333Juancho"	2020-05-04 21:15:59
"1561596127"	"1257334568983638018"	"alejandrasure"	2020-05-04 21:11:36
"1398836022"	"1257331550624063488"	"BaseDignidad"	2020-05-04 20:59:36
"422045231"	"1257330178054815744"	"Marisabelpolo"	2020-05-04 20:54:09
"257655395"	"1257328371731701761"	"oscar_t27"	2020-05-04 20:46:58
"302364881"	"1257326806740480006"	"Samartv8"	2020-05-04 20:40:45
"153552635"	"1257325678514626565"	"SheilaWolfville"	2020-05-04 20:36:16
"153259691"	"1257322450150256649"	"MCSossa"	2020-05-04 20:23:26
"49731142"	"1257321644038606860"	"mpolo1979"	2020-05-04 20:20:14
"4872226329"	"1257320817777491968"	"SarcaAsno"	2020-05-04 20:16:57
"1183103036"	"1257319536325357571"	"alitosvc"	2020-05-04 20:11:51
"189287988"	"1257317483511308289"	"Andre_Nandez"	2020-05-04 20:03:42
"1230439475706200064"	"1257316632428335114"	"EDiegorojas84"	2020-05-04 20:00:19
"307179105"	"1257316618272555012"	"yamsanto"	2020-05-04 20:00:16
"308243678"	"1257315043470798858"	"raufeVO"	2020-05-04 19:54:00
"168269909"	"1257314115686526976"	"jeemalsado"	2020-05-04 19:50:19
"322654631"	"1257313382178279432"	"Schlitze_Surtee"	2020-05-04 19:47:24
"863908284"	"1257312410404139009"	"AndresBorgir1"	2020-05-04 19:43:33
"187654640"	"1257310388653142028"	"RP_Abogado"	2020-05-04 19:35:31
"139263577"	"1257309027559604231"	"AndRivasC"	2020-05-04 19:30:06
"1081620061411069953"	"1257308075892936709"	"AlexBritto01"	2020-05-04 19:26:19
"928052246272708613"	"1257307872746041347"	"CabezaDincendio"	2020-05-04 19:25:31
"457287367"	"1257307867465445376"	"RGrPe"	2020-05-04 19:25:29
"109333439"	"1257306974074531840"	"patty21_rincon"	2020-05-04 19:21:56
"3483933082"	"1257306939685396480"	"dancorom"	2020-05-04 19:21:48
