"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1032615842"	"1254748323883495424"	"a_meluzzi"	2020-04-27 17:54:47
"1220468887143186434"	"1255773375743606787"	"monsieuu"	2020-04-30 13:47:58
"2323971608"	"1255177722424426497"	"ele9061"	2020-04-28 22:21:03
"1089926829589311488"	"1255091371268079618"	"BonfanteGaia"	2020-04-28 16:37:56
"1220673282191523840"	"1254990271676366849"	"AStramezzi"	2020-04-28 09:56:12
"3684622641"	"1254875437899055106"	"NiccoloVeg"	2020-04-28 02:19:53
"918849865928597505"	"1254856802199429120"	"ziaarsenico"	2020-04-28 01:05:50
"3958716856"	"1254844506471632897"	"bastrikdoriang2"	2020-04-28 00:16:58
"421822131"	"1254844066199674885"	"BastrikDorianGr"	2020-04-28 00:15:13
"896465830640275458"	"1254806376448131072"	"carolarosato"	2020-04-27 21:45:27
"3432995584"	"1254802665403486210"	"LucyMilano92"	2020-04-27 21:30:43
"926525550293897217"	"1254777776986443779"	"GiuliGolia69"	2020-04-27 19:51:49
"1242089940143538176"	"1254771876557058053"	"CMarziane"	2020-04-27 19:28:22
"2340908304"	"1254765805222285323"	"SeratEnrico"	2020-04-27 19:04:15
"1055863542023360512"	"1254762551394439170"	"leone52641"	2020-04-27 18:51:19
"1088409703"	"1254761246072754177"	"TriscarMariella"	2020-04-27 18:46:08
"221114027"	"1254759711796314113"	"annaerre49"	2020-04-27 18:40:02
"1219199024747687936"	"1254759488860704771"	"Giuseppa9169974"	2020-04-27 18:39:09
"376871430"	"1254758590428123136"	"Enzo_Pappalardo"	2020-04-27 18:35:34
"338252928"	"1254757586999676928"	"972_nick"	2020-04-27 18:31:35
"582024628"	"1254756391719501824"	"gabriellagianne"	2020-04-27 18:26:50
"3141074915"	"1254755268744876035"	"swaw85"	2020-04-27 18:22:22
"1214146179656601601"	"1254754991132282884"	"Dagnele1"	2020-04-27 18:21:16
"800891484"	"1254754193732243457"	"RenatoGianmarco"	2020-04-27 18:18:06
"454191208"	"1254753475294101504"	"sebaquila"	2020-04-27 18:15:15
"243196581"	"1254753158535970816"	"Francescobudini"	2020-04-27 18:13:59
"3132890388"	"1254752329460518918"	"veralucelux"	2020-04-27 18:10:42
"336625817"	"1254752179333857281"	"FabrizioLachi68"	2020-04-27 18:10:06
"3188337839"	"1254751695730597889"	"luca0r"	2020-04-27 18:08:11
"959323954811932672"	"1254750961706373125"	"Emilia37947461"	2020-04-27 18:05:16
"582762833"	"1254749279253659648"	"giardinodidio73"	2020-04-27 17:58:34
"1193896636872830977"	"1254749090228981760"	"italy_exit"	2020-04-27 17:57:49
"1030055706639179781"	"1254748587445170176"	"Moon13_me"	2020-04-27 17:55:50
"1010137802351239168"	"1254748395312492544"	"Crock01392983"	2020-04-27 17:55:04
"1032615842"	"1254748362647187463"	"a_meluzzi"	2020-04-27 17:54:56
