"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"38395124"	"1240284196729487360"	"franceinfo"	2020-03-18 19:59:30
"2294845254"	"1243228553673617409"	"CoalitionTabac"	2020-03-26 22:59:19
"853023180"	"1241032029250228224"	"NaPepi"	2020-03-20 21:31:07
"1158888518141317127"	"1240825559040524289"	"ninguario"	2020-03-20 07:50:41
"243587948"	"1240749656512045059"	"MonalisaDeLego"	2020-03-20 02:49:04
"821310954"	"1240689961164103680"	"noucat1714"	2020-03-19 22:51:52
"2483583985"	"1240614961463857153"	"MaNeSs76"	2020-03-19 17:53:50
"4547150254"	"1240390399954489350"	"lordz08"	2020-03-19 03:01:31
"985711632"	"1240336280778674176"	"Edeanabulle"	2020-03-18 23:26:28
"870671151760125953"	"1240321627952418817"	"mgen45"	2020-03-18 22:28:14
"2265873422"	"1240310658794749952"	"cbb_titi"	2020-03-18 21:44:39
"1070797810063343617"	"1240308918598893575"	"NEWSINFRANCE"	2020-03-18 21:37:44
"17094123"	"1240307661985460224"	"fpvallet"	2020-03-18 21:32:45
"958711713825636353"	"1240307260775116800"	"TahitiForlife"	2020-03-18 21:31:09
"539066579"	"1240304404374392834"	"ldiette"	2020-03-18 21:19:48
"837294864026988550"	"1240301063028293632"	"renard_mel"	2020-03-18 21:06:31
"128821737"	"1240300034589163520"	"lorenzotidjano"	2020-03-18 21:02:26
"125095427"	"1240299222961971201"	"sommelier50"	2020-03-18 20:59:13
"84048449"	"1240298193084088321"	"sitbonponey"	2020-03-18 20:55:07
"839728571962830849"	"1240296437541474304"	"ppjr1958"	2020-03-18 20:48:08
"128617947"	"1240294947217125376"	"Foxylary"	2020-03-18 20:42:13
"300511083"	"1240294783739998208"	"Mdoloresdv"	2020-03-18 20:41:34
"856461804741984256"	"1240294319820505089"	"PierreBreton78"	2020-03-18 20:39:44
"2292474648"	"1240294113569882113"	"aubeterredronne"	2020-03-18 20:38:54
"803631341363286016"	"1240293211001757696"	"mgc7512"	2020-03-18 20:35:19
"1909216818"	"1240292861385596930"	"mowendabeka"	2020-03-18 20:33:56
"607017869"	"1240292736428892161"	"nadbab4"	2020-03-18 20:33:26
"914257038846431233"	"1240292672583106561"	"Che_jackie"	2020-03-18 20:33:11
"831854698483286016"	"1240292518002122757"	"marmotte_jondi"	2020-03-18 20:32:34
"2780495463"	"1240291358851715073"	"valouche_"	2020-03-18 20:27:58
"962486177034067969"	"1240291136327102464"	"RozaWieder"	2020-03-18 20:27:05
"889486286259720192"	"1240290363350401025"	"RabyMadeleine"	2020-03-18 20:24:00
"613559862"	"1240289938383519745"	"mizouthu"	2020-03-18 20:22:19
"1240046316169900037"	"1240286807960535042"	"Bussi71662114"	2020-03-18 20:09:53
"304188255"	"1240286789828395009"	"SCacho_Elizondo"	2020-03-18 20:09:48
"3100295746"	"1240286583653367808"	"HAWAX01"	2020-03-18 20:08:59
"184389933"	"1240285915949551618"	"vincentgiret"	2020-03-18 20:06:20
"46593778"	"1240285417271951361"	"voidisnotempty"	2020-03-18 20:04:21
"4297348173"	"1240285337739550721"	"MayolFelix"	2020-03-18 20:04:02
"1103312142571368448"	"1240285016468230144"	"MAS_Rennes"	2020-03-18 20:02:45
