"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1163332698460393472"	"1251909895089250304"	"drtevfikozlu"	2020-04-19 21:55:53
"305508738"	"1252824941713428480"	"yaseminn1"	2020-04-22 10:31:57
"3925749023"	"1252579693322211329"	"maske__tak"	2020-04-21 18:17:25
"747905882042826752"	"1252512472885596160"	"mehmetbalaban06"	2020-04-21 13:50:18
"485100265"	"1252503971811426305"	"HandanGani"	2020-04-21 13:16:31
"230716440"	"1252298996405669888"	"ProfTurnusol"	2020-04-20 23:42:01
"3302980151"	"1252286322674487298"	"y1u9n6u9s"	2020-04-20 22:51:40
"420381261"	"1252196075773079552"	"BayramTAKIN"	2020-04-20 16:53:03
"726321509581643776"	"1252162178326683649"	"tturankarak"	2020-04-20 14:38:22
"349023290"	"1252092833944780805"	"35Irmak35"	2020-04-20 10:02:49
"94177276"	"1251975747377512448"	"serpilakbayrak"	2020-04-20 02:17:33
"1091793914405752835"	"1251975171109523458"	"AlemMechul"	2020-04-20 02:15:16
"448801173"	"1251969292662444033"	"DilekAkcTayanc"	2020-04-20 01:51:54
"817601418337075200"	"1251967658049880066"	"firdefsuzunoglu"	2020-04-20 01:45:24
"781911929870770176"	"1251967311591936002"	"sabahsevgi35"	2020-04-20 01:44:02
"1082312727404732417"	"1251967267027521536"	"ZeynepA36611304"	2020-04-20 01:43:51
"988761547332866048"	"1251959453320187904"	"EkonomiPolitik0"	2020-04-20 01:12:48
"37932575"	"1251954600346660864"	"Kayatas"	2020-04-20 00:53:31
"385679227"	"1251951424923107328"	"nonextence"	2020-04-20 00:40:54
"1242536687462383617"	"1251950907748737024"	"aysegiderr91"	2020-04-20 00:38:51
"95036966"	"1251950335310155778"	"aydinfidan73"	2020-04-20 00:36:34
"1196165318747578368"	"1251941912052989953"	"Abdulla33576439"	2020-04-20 00:03:06
"324824907"	"1251940164458422272"	"abdussamed23"	2020-04-19 23:56:09
"2938011653"	"1251936692317151237"	"timurcimen"	2020-04-19 23:42:21
"401234382"	"1251933076374118410"	"jalekarahan1"	2020-04-19 23:27:59
"1001096934038351873"	"1251931556714774530"	"karavaiz1"	2020-04-19 23:21:57
"533343704"	"1251928327012724742"	"mhmmdbrkshn1991"	2020-04-19 23:09:07
"990716123216842752"	"1251926057617371138"	"Hseyin03055086"	2020-04-19 23:00:06
"1178432841711050755"	"1251922764941930500"	"AliChp2"	2020-04-19 22:47:01
"297346461"	"1251921119868747777"	"RcpYnk"	2020-04-19 22:40:29
"105874353"	"1251920463099559937"	"buketcetin"	2020-04-19 22:37:52
"2188805082"	"1251920109662240768"	"HKTRKMN"	2020-04-19 22:36:28
"1247544520838971393"	"1251916908787634176"	"Hemsire15929140"	2020-04-19 22:23:45
"1122091749319561216"	"1251916543035879424"	"ubukluRuhu2"	2020-04-19 22:22:18
"1132249476322799616"	"1251916370654224386"	"Yusufaarda"	2020-04-19 22:21:36
"1890460194"	"1251916007733682183"	"ErhanMeteOnline"	2020-04-19 22:20:10
"87270769"	"1251915835851132929"	"DalanAdam10"	2020-04-19 22:19:29
"451784912"	"1251914805054767104"	"hasahvp"	2020-04-19 22:15:23
"247374897"	"1251914268062162949"	"YEMUAR"	2020-04-19 22:13:15
"1044807393182437376"	"1251914177603604482"	"alaattinselim"	2020-04-19 22:12:54
"854811647889879040"	"1251913002686853123"	"Nesrinygc07"	2020-04-19 22:08:13
"750115874"	"1251912177763713024"	"DEMIRTASC"	2020-04-19 22:04:57
"51532996"	"1251912130263220231"	"skayatekin"	2020-04-19 22:04:45
"1520157020"	"1251911306245894144"	"DincyurekB"	2020-04-19 22:01:29
"2402909783"	"1251910612915019776"	"CelikbasAyse"	2020-04-19 21:58:44
"1546762640"	"1251910521944711168"	"ersintopoglu"	2020-04-19 21:58:22
"1115213570244055040"	"1251910447059656704"	"istanbuldatca"	2020-04-19 21:58:04
"398183736"	"1251910252699758592"	"ufukcan1977"	2020-04-19 21:57:18
"3693495437"	"1251910108482875395"	"bentrkrcan"	2020-04-19 21:56:43
