"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"2516650610"	"1252665096859459584"	"BancoCentral_AR"	2020-04-21 23:56:47
"298582278"	"1255003266678575105"	"CrimDte"	2020-04-28 10:47:50
"1240828152806543360"	"1253868333516165120"	"rodolfoaubone"	2020-04-25 07:38:01
"724707506958819328"	"1253798428691349507"	"wroldanpilar"	2020-04-25 03:00:14
"4885917813"	"1253686378757525504"	"juancito_51"	2020-04-24 19:34:59
"1119824148"	"1253665092199211012"	"RobertoSatelier"	2020-04-24 18:10:24
"1073025133814669319"	"1253662994074124288"	"Alejand43065516"	2020-04-24 18:02:04
"164224004"	"1253648608798347264"	"tizaypizarronra"	2020-04-24 17:04:54
"704712345914843137"	"1253506553187119110"	"Juanncanete"	2020-04-24 07:40:25
"2486666028"	"1253492265818914818"	"rioscantti"	2020-04-24 06:43:39
"133115327"	"1253475498434461696"	"pimboleto"	2020-04-24 05:37:01
"305273147"	"1253440916251164672"	"fab2710"	2020-04-24 03:19:36
"1163939885247619073"	"1253423678156492800"	"Vilver_ok"	2020-04-24 02:11:07
"181359411"	"1253344225577570305"	"lacitypordentro"	2020-04-23 20:55:24
"141076905"	"1253343135649988610"	"gustavogiraldez"	2020-04-23 20:51:04
"830654034"	"1253334422209785856"	"mafervitti"	2020-04-23 20:16:26
"34014552"	"1253317300175896577"	"elmesopotamico"	2020-04-23 19:08:24
"777691486175526912"	"1253134160765558790"	"Norma_Sil_UC"	2020-04-23 07:00:40
"190754857"	"1253123727694446593"	"Maldoargentina"	2020-04-23 06:19:13
"1446472124"	"1253065078263427079"	"angelachevrolet"	2020-04-23 02:26:10
"1847490685"	"1253060475992104960"	"redex2014"	2020-04-23 02:07:52
"793893135281692672"	"1253060089973485568"	"BCRAusuarios"	2020-04-23 02:06:20
"401747577"	"1253058464030625798"	"dhinamita"	2020-04-23 01:59:53
"630680333"	"1252947846992744449"	"MySoulPink"	2020-04-22 18:40:20
"191288523"	"1252943034389598210"	"canariobonziok"	2020-04-22 18:21:12
"811693016796852224"	"1252934958471053313"	"agustina3637"	2020-04-22 17:49:07
"2787088570"	"1252933171416633344"	"maramayo29"	2020-04-22 17:42:01
"2850791313"	"1252859053526577152"	"DygMony"	2020-04-22 12:47:30
"731088214845460480"	"1252800755704053763"	"diegoee111"	2020-04-22 08:55:50
"145814664"	"1252798630471307265"	"adolfo142009"	2020-04-22 08:47:24
"16596111"	"1252752689336856577"	"medicenManu"	2020-04-22 05:44:50
"950633113"	"1252714918123626496"	"PuchiDanie"	2020-04-22 03:14:45
"1185377139153084416"	"1252711179316801538"	"Miriamlanus1"	2020-04-22 02:59:54
"37128499"	"1252697262368731137"	"ElySaucedo"	2020-04-22 02:04:35
"2808819799"	"1252678801076649984"	"basta_kks"	2020-04-22 00:51:14
"167342139"	"1252678247390810113"	"NotiTuitt"	2020-04-22 00:49:02
"880761506"	"1252675829945053185"	"GonzaloMMorales"	2020-04-22 00:39:26
"2810665427"	"1252669711004958726"	"BarbieNiemann"	2020-04-22 00:15:07
"7261072"	"1252668632531972098"	"Estelas"	2020-04-22 00:10:50
"227159521"	"1252666409118830598"	"LucianaBotasso"	2020-04-22 00:02:00
"969535032263106567"	"1252666183972794370"	"ggpampa"	2020-04-22 00:01:06
"136296830"	"1252665829147193344"	"joseamgr"	2020-04-21 23:59:41
"1088043825619238915"	"1252665326824808454"	"Noticia_2020"	2020-04-21 23:57:41
"271165979"	"1252665230074818562"	"Juliene37"	2020-04-21 23:57:18
"535769088"	"1252665198508412929"	"germansuarez55"	2020-04-21 23:57:11
