"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1083152774106370048"	"1258954657474494464"	"EyeVallenatoo"	2020-05-09 08:29:15
"267935504"	"1261631867142524928"	"Van_Canno"	2020-05-16 17:47:31
"1257871285268492288"	"1260309328919244802"	"Freider23317979"	2020-05-13 02:12:14
"1224723452726333440"	"1259995671228268548"	"DianaBornacher2"	2020-05-12 05:25:52
"175890567"	"1259518319335538689"	"javieregm"	2020-05-10 21:49:02
"1250830591899156481"	"1259451253777711104"	"Patrici10043048"	2020-05-10 17:22:33
"1250023778182139904"	"1259402363913322496"	"Pau28100908"	2020-05-10 14:08:16
"977375167"	"1259244885686837255"	"violetta_Ariza"	2020-05-10 03:42:31
"3178006925"	"1259188316034994176"	"alexjr_19"	2020-05-09 23:57:43
"202349127"	"1259185305837502465"	"MatyDansher"	2020-05-09 23:45:46
"296605798"	"1259182410996092928"	"luiskrlos0912"	2020-05-09 23:34:15
"621554383"	"1259181971269394435"	"estasoyyoisa"	2020-05-09 23:32:31
"1102627721283334155"	"1259173643600486400"	"OsorioNorlys"	2020-05-09 22:59:25
"466752540"	"1259171753408028672"	"samirleales"	2020-05-09 22:51:54
"149970817"	"1259170688952385537"	"pichirilo73"	2020-05-09 22:47:41
"338671599"	"1259158164316004355"	"WilliamAhumedo"	2020-05-09 21:57:55
"974092626008961024"	"1259148512157106176"	"eseandradea"	2020-05-09 21:19:33
"230554921"	"1259147579125792768"	"yutobatista"	2020-05-09 21:15:51
"711125100"	"1259147410598768642"	"fabianpizarro97"	2020-05-09 21:15:11
"1359757477"	"1259145014275383297"	"kendry0301"	2020-05-09 21:05:39
"2861722623"	"1259144561819111424"	"alejandror_28"	2020-05-09 21:03:51
"138495893"	"1259140309029699586"	"ALEJO_GO"	2020-05-09 20:46:58
"1048639129720950784"	"1259135899994071040"	"JosGRAN12004648"	2020-05-09 20:29:26
"1596325628"	"1259134865770975232"	"JuanGuitar619"	2020-05-09 20:25:20
"4206688449"	"1259125748943794178"	"cesar_acelas"	2020-05-09 19:49:06
"1255146894780596229"	"1259124732881969153"	"oscarjuliansan8"	2020-05-09 19:45:04
"1211498943093170178"	"1259122734115827718"	"Krijop04"	2020-05-09 19:37:07
"1252995362975109121"	"1259118191801966592"	"Thehigh95829306"	2020-05-09 19:19:04
"418076170"	"1259113957295624193"	"daylevidalmenco"	2020-05-09 19:02:15
"491448429"	"1259109843857739778"	"andrecho_1978"	2020-05-09 18:45:54
"101952858"	"1259081310846562307"	"losdelsur721"	2020-05-09 16:52:31
"416460491"	"1259075608728010752"	"alvaricoker2"	2020-05-09 16:29:52
"1374878455"	"1259072286881124352"	"javierbarreto69"	2020-05-09 16:16:40
"1411849435"	"1259052103521259520"	"WilmerDz"	2020-05-09 14:56:28
"2908911506"	"1259032953935532033"	"Alejandracastif"	2020-05-09 13:40:22
"228986402"	"1259023225444618240"	"rafaelmaldo12"	2020-05-09 13:01:43
"395966158"	"1259021556342231040"	"Cheo2406_"	2020-05-09 12:55:05
"953509780588584965"	"1259014727226834945"	"natalia__bohor"	2020-05-09 12:27:56
"715351778"	"1259007846341058565"	"Nelsonperex"	2020-05-09 12:00:36
"211171748"	"1259004899918000134"	"bsantirua"	2020-05-09 11:48:53
"1219909010964537345"	"1258996993017491456"	"EdwardP57000719"	2020-05-09 11:17:28
"1004802342590480384"	"1258988625024503809"	"NickMartes"	2020-05-09 10:44:13
"1233829807793885191"	"1258986480682369027"	"Andrea33352442"	2020-05-09 10:35:42
"612286835"	"1258976206919172096"	"javiermejia_06"	2020-05-09 09:54:53
"1221495702280339456"	"1258974688002428931"	"Alma000000000"	2020-05-09 09:48:50
"194316300"	"1258972619048652800"	"SebasFernandezJ"	2020-05-09 09:40:37
"130374848"	"1258970686686728194"	"luissalzedo"	2020-05-09 09:32:56
"1607183491"	"1258968232955871232"	"25didier"	2020-05-09 09:23:11
"3419156314"	"1258967616787484672"	"LatinBuho"	2020-05-09 09:20:44
"4211228121"	"1258967357080379393"	"cruz_yubert"	2020-05-09 09:19:43
"98192006"	"1258965426123530241"	"LuchoAngel25"	2020-05-09 09:12:02
"316823138"	"1258963126172647426"	"95_jeison"	2020-05-09 09:02:54
"787658904"	"1258962664174256128"	"Julianarbelaez8"	2020-05-09 09:01:04
"746473185898598400"	"1258960607992299523"	"Joseandrespuch3"	2020-05-09 08:52:53
"510713579"	"1258960565420077058"	"JustinYasir"	2020-05-09 08:52:43
"2254505559"	"1258959292994125825"	"buitron233"	2020-05-09 08:47:40
"252904970"	"1258959194310545410"	"zainab_princess"	2020-05-09 08:47:16
"3227068583"	"1258959034633408518"	"thepornlife2"	2020-05-09 08:46:38
"174519219"	"1258958524303933440"	"nickssss____"	2020-05-09 08:44:37
"383859551"	"1258955818550153216"	"AlejoPachecoR"	2020-05-09 08:33:52
"174087484"	"1258955782491602946"	"WILBERGODOY"	2020-05-09 08:33:43
