"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"2392031700"	"1222774654596734976"	"boomlive_in"	2020-01-30 12:22:50
"1223694131635073024"	"1234917717985112065"	"freekeyli"	2020-03-04 00:35:02
"628003912"	"1227918742153089024"	"LirisThomas"	2020-02-13 17:03:36
"101836975"	"1226847354323488771"	"MickyGupta84"	2020-02-10 18:06:17
"2920432206"	"1225749790627106816"	"abdulrafeklm"	2020-02-07 17:24:58
"1154060799683567617"	"1225723995825287168"	"FactNamibia"	2020-02-07 15:42:28
"123484032"	"1225718120058277889"	"ahmed_sf"	2020-02-07 15:19:07
"1157313691"	"1225697246294839298"	"vishalsinha1810"	2020-02-07 13:56:10
"54113018"	"1225696547389632513"	"shekar1234"	2020-02-07 13:53:23
"1035145407293050885"	"1225065724449738752"	"LoneRider2019"	2020-02-05 20:06:43
"202242689"	"1225058346199396354"	"kgoldshlager"	2020-02-05 19:37:24
"624579428"	"1225056251681431552"	"_mohammed_yahya"	2020-02-05 19:29:05
"95922792"	"1225025403087020032"	"lone__j"	2020-02-05 17:26:30
"1034141201677602817"	"1225024820049399810"	"AutoRaja1212"	2020-02-05 17:24:11
"969185159663706112"	"1224727555229376512"	"JamesChhetri7"	2020-02-04 21:42:58
"885163492629663744"	"1224675823657082881"	"Nikkuale"	2020-02-04 18:17:24
"1036537218"	"1223965089352413184"	"viv1thakur"	2020-02-02 19:13:12
"544945515"	"1223888956829270016"	"puja04_"	2020-02-02 14:10:40
"2237488729"	"1223844976980709377"	"sm_sayantan"	2020-02-02 11:15:55
"43104548"	"1223841682292011008"	"1ntegr1ty"	2020-02-02 11:02:49
"555227531"	"1223840668650332160"	"monty_chadha"	2020-02-02 10:58:47
"1197182129756463105"	"1223838975955070976"	"IdullaHusain"	2020-02-02 10:52:04
"3271212810"	"1223836250932686854"	"Maqsood12M"	2020-02-02 10:41:14
"71805162"	"1223831914928173056"	"jastej"	2020-02-02 10:24:00
"1140336245824008192"	"1223116183043371009"	"AfoHello"	2020-01-31 10:59:57
"1044966597943873536"	"1222922879781801984"	"Toby08951"	2020-01-30 22:11:50
"64002539"	"1222909428657053696"	"soniabhaskar"	2020-01-30 21:18:23
"37589601"	"1222826328774397952"	"govindethiraj"	2020-01-30 15:48:10
"256409476"	"1222819534123327488"	"MyappyMaruNae"	2020-01-30 15:21:10
"143234953"	"1222815462540468224"	"ciko_milo"	2020-01-30 15:04:59
"147835800"	"1222815048759828480"	"_CriesLightning"	2020-01-30 15:03:21
"171840043"	"1222812594349711361"	"quadromat"	2020-01-30 14:53:35
"4157064853"	"1222808667193401344"	"bursterasures"	2020-01-30 14:37:59
"543567716"	"1222807999141568515"	"Mel_Storni"	2020-01-30 14:35:20
"7394922"	"1222807474899521537"	"RashmiRNaik"	2020-01-30 14:33:15
"235571081"	"1222806850707410946"	"AbriannoD"	2020-01-30 14:30:46
"2203726887"	"1222805845827702784"	"AjeebBrother"	2020-01-30 14:26:46
"2984082395"	"1222805390380933120"	"Sirablopp"	2020-01-30 14:24:58
"3061440830"	"1222804425825107968"	"kausthubh_r"	2020-01-30 14:21:08
"988189993775575040"	"1222803383121215489"	"vibechevique"	2020-01-30 14:16:59
"614327733"	"1222803323868401664"	"Hussaynnn"	2020-01-30 14:16:45
"1954186447"	"1222803076492357632"	"Red_Sky___"	2020-01-30 14:15:46
"917502565490790400"	"1222802659813527554"	"Politicals122"	2020-01-30 14:14:07
"3131585530"	"1222802234133663744"	"hoaxeye"	2020-01-30 14:12:25
"65869363"	"1222779316942995456"	"Karen_Rebelo"	2020-01-30 12:41:21
"1857069428"	"1222779265860567045"	"PrachiSalve11"	2020-01-30 12:41:09
"627498467"	"1222776046711238656"	"Bannedfortalkin"	2020-01-30 12:28:22
"2234670824"	"1222775532225552384"	"AnmolAlphonso"	2020-01-30 12:26:19
"82574128"	"1222774928698511360"	"AmiFromIndia"	2020-01-30 12:23:55
