"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"789856765"	"1235323719050027008"	"cuervotinelli"	2020-03-05 03:28:20
"937789189839605760"	"1236083813232635906"	"StellaR4545"	2020-03-07 05:48:41
"1221830839111225346"	"1236017778731241474"	"Sjsjwlensj"	2020-03-07 01:26:17
"992247446"	"1235898925414068224"	"scmoran1"	2020-03-06 17:34:00
"1121233768046628864"	"1235681774346399745"	"cuarentenauwu"	2020-03-06 03:11:07
"212395313"	"1235566650537238528"	"alincastro_"	2020-03-05 19:33:39
"261550294"	"1235563434197970944"	"dariopavon"	2020-03-05 19:20:53
"1184648915796275208"	"1235533465120108544"	"Luislobo671"	2020-03-05 17:21:47
"4846393606"	"1235519242549813248"	"andresquercia"	2020-03-05 16:25:16
"138577472"	"1235517996937945089"	"sima52"	2020-03-05 16:20:19
"774398382295187457"	"1235517605537910784"	"FalascaWalter"	2020-03-05 16:18:46
"1196849806351749120"	"1235517119795732480"	"decanoperonista"	2020-03-05 16:16:50
"1040428788461527040"	"1235510828545314816"	"Lukin19931"	2020-03-05 15:51:50
"1747333177"	"1235510219679182848"	"CyNsiempre"	2020-03-05 15:49:25
"967692670104752129"	"1235509739842224128"	"dermerion"	2020-03-05 15:47:31
"314218742"	"1235508350198169606"	"valedesanluca"	2020-03-05 15:41:59
"41259028"	"1235505878289149954"	"NorbertFirst"	2020-03-05 15:32:10
"144801356"	"1235505509979037696"	"Gatosylvestre"	2020-03-05 15:30:42
"1012965996552970240"	"1235468335212425217"	"Slifer08371957"	2020-03-05 13:02:59
"125392883"	"1235399269563224064"	"LUISPISANO"	2020-03-05 08:28:33
"318726710"	"1235395176127963138"	"medicenpeco"	2020-03-05 08:12:17
"950070996"	"1235391648747700226"	"MartaAguiler"	2020-03-05 07:58:16
"562215572"	"1235388604811182080"	"FrancoSuarez20"	2020-03-05 07:46:10
"1113585546939588610"	"1235387679686172673"	"Salvaespinosa5"	2020-03-05 07:42:29
"1711136893"	"1235382986046136320"	"EugeGo4"	2020-03-05 07:23:50
"2429522190"	"1235381035749322752"	"tomassatta"	2020-03-05 07:16:05
"1230107698517204992"	"1235379898744811520"	"PolakitaRecarg1"	2020-03-05 07:11:34
"966046561884139520"	"1235377044315308034"	"Jeicoelmasca"	2020-03-05 07:00:14
"984492192541696000"	"1235372096181727232"	"Valiquetti_"	2020-03-05 06:40:34
"1051860946912772097"	"1235369255379623936"	"eboy_falso"	2020-03-05 06:29:17
"1219996702645637121"	"1235367844826820608"	"AnahOviedo1"	2020-03-05 06:23:40
"704727294955364352"	"1235366518864654337"	"leandrowwo"	2020-03-05 06:18:24
"314246459"	"1235365891904360448"	"facuperalta75"	2020-03-05 06:15:55
"2289883398"	"1235365545719062529"	"MartnCiur"	2020-03-05 06:14:32
"1031845420237037569"	"1235365215824482305"	"gastonx11"	2020-03-05 06:13:14
"898994767"	"1235363827216236544"	"ChiconiOreste"	2020-03-05 06:07:43
"192752617"	"1235363729509961728"	"aliciavill2002"	2020-03-05 06:07:19
"1032459116118200320"	"1235362707840339968"	"lalopandilla"	2020-03-05 06:03:16
"191109914"	"1235360992223203329"	"RODRIGOMORENOOK"	2020-03-05 05:56:27
"1147369332474896384"	"1235359512665735173"	"hernanbarboza_"	2020-03-05 05:50:34
"704571655994081280"	"1235359435775762432"	"LauJaime07"	2020-03-05 05:50:16
"59147927"	"1235358828713123842"	"jorgecoronel"	2020-03-05 05:47:51
"165752996"	"1235358587863654401"	"LeoAriasPrensa"	2020-03-05 05:46:53
"4840895320"	"1235357602881691648"	"Elokojoj0"	2020-03-05 05:42:59
"862684301124665344"	"1235341955602796545"	"Vary_50"	2020-03-05 04:40:48
"955245042540666881"	"1235338814303932420"	"Christianveraa2"	2020-03-05 04:28:19
"701876316065427458"	"1235337058639581190"	"lucasrodriguezg"	2020-03-05 04:21:20
"743153532438745088"	"1235336827915075590"	"GuillermBianchi"	2020-03-05 04:20:25
"143572950"	"1235334268399882243"	"CarlaEchichure"	2020-03-05 04:10:15
"1424428034"	"1235331334983364609"	"FloFerreriC"	2020-03-05 03:58:36
"92216679"	"1235328820112232448"	"matismol19"	2020-03-05 03:48:36
"149804888"	"1235327668171821066"	"harry_saladillo"	2020-03-05 03:44:02
"52903558"	"1235327279921868800"	"rev0x"	2020-03-05 03:42:29
"143574883"	"1235327056969428992"	"mariano879"	2020-03-05 03:41:36
"176276685"	"1235327034294972416"	"arayamas"	2020-03-05 03:41:30
"1152122665932611584"	"1235326863876161539"	"PrensaPOL"	2020-03-05 03:40:50
"1234146671786962945"	"1235326562481901575"	"gus_flores_20"	2020-03-05 03:39:38
"716298000"	"1235326456810688512"	"cocosanlorenzo"	2020-03-05 03:39:13
"93048639"	"1235325782345551873"	"dalpgae"	2020-03-05 03:36:32
"1007088812923736064"	"1235325229259534340"	"Catita6945"	2020-03-05 03:34:20
"843704833"	"1235325040461320193"	"GLetrinas"	2020-03-05 03:33:35
"554826460"	"1235325001173217280"	"guadachanampa"	2020-03-05 03:33:26
"186814315"	"1235324806507220996"	"caedse"	2020-03-05 03:32:39
"74872455"	"1235324767332454402"	"gabrielalibardi"	2020-03-05 03:32:30
"786655706619506689"	"1235324634318409731"	"Melsuarez1k"	2020-03-05 03:31:58
"2992428713"	"1235324568736329731"	"CosmicoPepino"	2020-03-05 03:31:43
"993950704720019456"	"1235324498041282561"	"hartadezurdos"	2020-03-05 03:31:26
"186670739"	"1235324468958048264"	"Submarino_pop"	2020-03-05 03:31:19
"151683197"	"1235324432752791554"	"PopuEdu"	2020-03-05 03:31:10
"969347311"	"1235324422606778370"	"PedritoGrecoo_7"	2020-03-05 03:31:08
"545739595"	"1235324332081123329"	"aramis_u"	2020-03-05 03:30:46
"189873714"	"1235324314062331907"	"MattiasLl"	2020-03-05 03:30:42
"1053720841341583360"	"1235324280428208129"	"francopresti10"	2020-03-05 03:30:34
"375440847"	"1235324279325175809"	"LuSmilari"	2020-03-05 03:30:34
"343184104"	"1235324259137974272"	"NicoAgustinSLA"	2020-03-05 03:30:29
"976623445"	"1235324253341396994"	"lunallenami"	2020-03-05 03:30:27
"1111866650599530498"	"1235324198400204806"	"elfalcontelleva"	2020-03-05 03:30:14
"63686784"	"1235324167341445121"	"DanielKlaric"	2020-03-05 03:30:07
"617373833"	"1235324147414306819"	"Danito784"	2020-03-05 03:30:02
"276692400"	"1235324025431355392"	"pubera"	2020-03-05 03:29:33
"1121590731385319431"	"1235323975116435456"	"NahuelMoreyra07"	2020-03-05 03:29:21
