"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1123526571258564608"	"1224000504843264000"	"Taihoku1895"	2020-02-02 21:33:55
"9192042"	"1224733347693219840"	"icman"	2020-02-04 22:05:59
"373853633"	"1224731215690731521"	"hchsien"	2020-02-04 21:57:30
"1074376488"	"1224374342873690114"	"davidwl2009"	2020-02-03 22:19:25
"1075676456821448704"	"1224348701214167040"	"XlexZan"	2020-02-03 20:37:32
"1154963121494265856"	"1224340627325882371"	"A6MReisen"	2020-02-03 20:05:27
"3006872763"	"1224340589149401088"	"WilliamSoloma"	2020-02-03 20:05:18
"976256790257008640"	"1224335416863514625"	"TruthAudilexus"	2020-02-03 19:44:45
"1214800422180769792"	"1224309174999248896"	"enenshenme_1"	2020-02-03 18:00:28
"1269382669"	"1224304478205071363"	"1106817031"	2020-02-03 17:41:48
"102039558"	"1224275546378362881"	"BakaHong"	2020-02-03 15:46:50
"700585837671485440"	"1224271736297938945"	"ever_zh"	2020-02-03 15:31:42
"1185466704366714880"	"1224267462859882497"	"thdreamym"	2020-02-03 15:14:43
"1162942289632616448"	"1224266851602989056"	"jeffjeffmarco"	2020-02-03 15:12:17
"1152593043872026624"	"1224265074623291392"	"the0001club"	2020-02-03 15:05:14
"3734559853"	"1224264466553901057"	"crystalasiaant"	2020-02-03 15:02:49
"817544635"	"1224254767024619520"	"liucaoming"	2020-02-03 14:24:16
"1099143909744070656"	"1224248135125331970"	"jwWebMwjILYjLe5"	2020-02-03 13:57:55
"1170335385437622272"	"1224238560703741953"	"FengboChen"	2020-02-03 13:19:52
"306176009"	"1224228158309851137"	"edecuu"	2020-02-03 12:38:32
"1104076784251752449"	"1224224139059200000"	"mila5188"	2020-02-03 12:22:34
"1148424710314700800"	"1224218994300858368"	"JohnHua36826928"	2020-02-03 12:02:07
"2161196215"	"1224217209418940416"	"PPSsyty"	2020-02-03 11:55:02
"386166787"	"1224207900790255622"	"andychairman"	2020-02-03 11:18:02
"854562362090598401"	"1224191746562637825"	"Jueisun"	2020-02-03 10:13:51
"820282744919838720"	"1224186254197051392"	"hjp00007hjp0000"	2020-02-03 09:52:01
"988567131670302720"	"1224182199181889541"	"Tomyang87562582"	2020-02-03 09:35:55
"1197481203416338432"	"1224174800542879744"	"GhVf9wt4Y1DdIJd"	2020-02-03 09:06:31
"99282954"	"1224155456899149824"	"wangxiaoping196"	2020-02-03 07:49:39
"1220144020409610242"	"1224137796736049152"	"Xianggang191"	2020-02-03 06:39:28
"1158925288354357249"	"1224103952112734208"	"viqELTGdFUlob9d"	2020-02-03 04:24:59
"971985813117419520"	"1224103637841920000"	"brian888ccl"	2020-02-03 04:23:44
"881771948501499904"	"1224089930823086080"	"Sam40602045"	2020-02-03 03:29:16
"872687362509340673"	"1224081830661492740"	"KzygMichael"	2020-02-03 02:57:05
"7028582"	"1224033116513128450"	"toniepeng"	2020-02-02 23:43:31
