"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1260579863741763589"	"1340192419988553729"	"Shannon4Jesus77"	2020-12-19 12:39:07
"3400497179"	"1340316980704923650"	"reneehilman"	2020-12-19 20:54:04
"146175754"	"1340312996439089152"	"redhotfunbunny"	2020-12-19 20:38:14
"976778279783821312"	"1340312146685513729"	"Will_Banx01"	2020-12-19 20:34:52
"3281084922"	"1340308982628450304"	"weeksway"	2020-12-19 20:22:17
"425496140"	"1340303317709312001"	"Lucy24Smith"	2020-12-19 19:59:47
"724757721723990016"	"1340237919039049728"	"furundjyan_m"	2020-12-19 15:39:54
"948576577821929477"	"1340223935653138432"	"AnonBecauseOf"	2020-12-19 14:44:21
"771789999624847360"	"1340216279534194689"	"Jackmit30430051"	2020-12-19 14:13:55
"1154498946556805122"	"1340214964397568001"	"thnkful2"	2020-12-19 14:08:42
"388105873"	"1340211043205713920"	"UsaPete2"	2020-12-19 13:53:07
"782439353645576192"	"1340207902192148480"	"telepathyUandMe"	2020-12-19 13:40:38
"1235325120702447617"	"1340206015304921088"	"Shivajirajebho5"	2020-12-19 13:33:08
"862217688"	"1340205886145486850"	"atDoyleFM"	2020-12-19 13:32:37
"260634454"	"1340203047352340481"	"wyodebbie"	2020-12-19 13:21:20
"1247189654081863686"	"1340200248317259776"	"leathelioness2"	2020-12-19 13:10:13
"2859692441"	"1340199859991834624"	"KarstenPlewnia"	2020-12-19 13:08:40
"1351385318"	"1340199613073154049"	"YSuchAKerfuffle"	2020-12-19 13:07:42
"1246403632909541376"	"1340199418293702657"	"RayL20204334"	2020-12-19 13:06:55
"3529564162"	"1340198804839145473"	"karen_erotoo1"	2020-12-19 13:04:29
"184529787"	"1340196984133660672"	"silverkulwant"	2020-12-19 12:57:15
"364816335"	"1340196956166041600"	"gillsmith7"	2020-12-19 12:57:08
"39877323"	"1340196418997395456"	"YoHolz"	2020-12-19 12:55:00
"2316357411"	"1340194278585364480"	"dbuttonredhead"	2020-12-19 12:46:30
"739564711"	"1340193948585869312"	"SandyS345"	2020-12-19 12:45:11
"1099068120247877632"	"1340193846299217921"	"Tdizzle503"	2020-12-19 12:44:47
"1325167042161467394"	"1340193260560666624"	"americanfreedcm"	2020-12-19 12:42:27
"1305545302120837120"	"1340193244546813952"	"Shirl90422701"	2020-12-19 12:42:23
"1311878242652037127"	"1340192553476472832"	"Boudi97440887"	2020-12-19 12:39:38
