"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"833497590356402176"	"1338901629865693184"	"thefattestbob"	2020-12-15 23:09:58
"102410517"	"1339200564731797511"	"50Stutz"	2020-12-16 18:57:50
"1041746359211249664"	"1339198949618540545"	"JRice83305774"	2020-12-16 18:51:25
"415782874"	"1339197300640522243"	"Pal3Z"	2020-12-16 18:44:52
"707314040226324481"	"1339096151769948162"	"Lg32033"	2020-12-16 12:02:56
"2301501373"	"1339003646906798080"	"john_jfn"	2020-12-16 05:55:21
"620299632"	"1338984279385247748"	"TX_NavyMom"	2020-12-16 04:38:23
"796873997338152960"	"1338979759502536704"	"OddDNA23"	2020-12-16 04:20:26
"83960308"	"1338978175372701696"	"melbadger1"	2020-12-16 04:14:08
"1072300469584715776"	"1338976051079176192"	"KingsKidwithLe1"	2020-12-16 04:05:42
"963675092"	"1338972844185821184"	"DirkWaren"	2020-12-16 03:52:57
"780569743107330048"	"1338970998012583938"	"gertyschmertz"	2020-12-16 03:45:37
"1329925504825241602"	"1338970477017116674"	"mandakins999"	2020-12-16 03:43:33
"1185326732552880128"	"1338970056735252480"	"SexyJess___"	2020-12-16 03:41:53
"1217162827971977216"	"1338968764092567552"	"CaryeGirard"	2020-12-16 03:36:44
"1194469408300785664"	"1338968706370691072"	"TammyLazo5"	2020-12-16 03:36:31
"4885405884"	"1338968574812033024"	"SusanIverach"	2020-12-16 03:35:59
"1336133398889377793"	"1338958736891719680"	"POCG9"	2020-12-16 02:56:54
"785533034955153408"	"1338956328375619584"	"SteveJo93220734"	2020-12-16 02:47:19
"2730931523"	"1338949850969350147"	"SpiritisOK"	2020-12-16 02:21:35
"1437098924"	"1338949572794621956"	"peaceinliberty"	2020-12-16 02:20:29
"88716463"	"1338947842140823552"	"Trump2020Jack"	2020-12-16 02:13:36
"996494755"	"1338947702885937154"	"Leogyrl9"	2020-12-16 02:13:03
"52284025"	"1338926260592857088"	"kgkiser2015"	2020-12-16 00:47:51
"1252209005537243141"	"1338925885043380224"	"vieiravinck"	2020-12-16 00:46:21
"2161513158"	"1338923836977385475"	"EarlEldridge"	2020-12-16 00:38:13
"961786881225588736"	"1338923289121599496"	"Haji4USA"	2020-12-16 00:36:02
"821173833428242434"	"1338920306258432005"	"FedUpWithGovmt"	2020-12-16 00:24:11
"822662332727918592"	"1338907492512718849"	"kimberly329b"	2020-12-15 23:33:16
"778047907140206593"	"1338904285631848449"	"wildhorsepat"	2020-12-15 23:20:31
"17013467"	"1338903962238345216"	"Helen47"	2020-12-15 23:19:14
"1308087335553204224"	"1338903909339959299"	"skulltzy"	2020-12-15 23:19:02
"32748656"	"1338903247390728192"	"SilkWhisker"	2020-12-15 23:16:24
"913978543524204544"	"1338903001004711936"	"2Glitz4U"	2020-12-15 23:15:25
"705814755869470720"	"1338902659865120768"	"RebeccaFaussett"	2020-12-15 23:14:04
"715697093004947456"	"1338902475261300740"	"BARI_and_Beyond"	2020-12-15 23:13:20
