"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1308829831426121734"	"1336388432482938880"	"_M_A_C_C_A_"	2020-12-09 00:43:25
"1130596171280539648"	"1337421783818002432"	"CarmoucheRick"	2020-12-11 21:09:36
"931968232361287680"	"1337102201387356162"	"joker_thomas11"	2020-12-10 23:59:41
"435963262"	"1336841033565401091"	"ShannaMartella"	2020-12-10 06:41:54
"1323782578839588865"	"1336789529282240512"	"RockerPale"	2020-12-10 03:17:14
"4011800885"	"1336779449661001730"	"wrs1260"	2020-12-10 02:37:11
"1287098156480692224"	"1336778269769818112"	"LovellLyndsay"	2020-12-10 02:32:30
"2987262352"	"1336777418766512130"	"Higgseye"	2020-12-10 02:29:07
"1313881655866789890"	"1336776025603182592"	"JohnMur17123337"	2020-12-10 02:23:35
"1308829831426121734"	"1336774082273095684"	"_M_A_C_C_A_"	2020-12-10 02:15:51
"1362754050"	"1336766255387320321"	"VeritasTjavon"	2020-12-10 01:44:45
"2172236684"	"1336765787005014016"	"birgerrhenman"	2020-12-10 01:42:54
"187342367"	"1336762040065601536"	"SherBear719"	2020-12-10 01:28:00
"783166405"	"1336740963620954116"	"jocelyncolesny"	2020-12-10 00:04:15
"1083972264670842880"	"1336740359389343744"	"FrSp_Zeis"	2020-12-10 00:01:51
"2204594606"	"1336738339567841281"	"Mr_Melody_TM"	2020-12-09 23:53:50
"1269402438261448706"	"1336736973445345285"	"therealpattip20"	2020-12-09 23:48:24
"447554226"	"1336727325778604037"	"Khj0609Kim"	2020-12-09 23:10:04
"921868002718507008"	"1336727170132004867"	"rwjonzie"	2020-12-09 23:09:27
"1433080783"	"1336721405283622913"	"jane57044710"	2020-12-09 22:46:32
"2207787422"	"1336721174328307713"	"limbovinny"	2020-12-09 22:45:37
"23254225"	"1336704163372277761"	"TerriAtl"	2020-12-09 21:38:01
"2409643800"	"1336694928202723335"	"FirstTruth111"	2020-12-09 21:01:20
"1315721633500475392"	"1336688018342760450"	"smithwick_luke"	2020-12-09 20:33:52
"105112655"	"1336683027590754305"	"agentm0m"	2020-12-09 20:14:02
"2429510228"	"1336664670007017472"	"PaddyTopp"	2020-12-09 19:01:06
"4060343594"	"1336663884229267459"	"pipelinechic"	2020-12-09 18:57:58
"930361719603392513"	"1336602241197752324"	"WalkingProblemG"	2020-12-09 14:53:01
"1222242443623616512"	"1336593905077383168"	"_rodgon"	2020-12-09 14:19:54
"1271099896645537792"	"1336563302055505921"	"WhitneyAspers"	2020-12-09 12:18:18
"1113162288"	"1336563288142823424"	"DarLmanwa5215"	2020-12-09 12:18:14
"711768753344675841"	"1336531190128418816"	"God_SpeedUSA"	2020-12-09 10:10:41
"42760278"	"1336523425788141568"	"chighbe"	2020-12-09 09:39:50
"796778565736001536"	"1336512774931943426"	"happysongbirds"	2020-12-09 08:57:31
