"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1216793092134723586"	"1337196671118290946"	"JustTheNews"	2020-12-11 06:15:04
"1296648150652837889"	"1337898920228241408"	"ArnesshpA"	2020-12-13 04:45:34
"19141379"	"1337860014711558144"	"growingaway"	2020-12-13 02:10:58
"62270598"	"1337608578136498187"	"andreinilla"	2020-12-12 09:31:51
"940762648299343873"	"1337433940513189889"	"AllenBl07874004"	2020-12-11 21:57:54
"3284432419"	"1337399956726927363"	"AZPatriot49"	2020-12-11 19:42:52
"1192871201108103168"	"1337389071644192774"	"CDW83828995"	2020-12-11 18:59:36
"20439040"	"1337387246161367042"	"beachkatie"	2020-12-11 18:52:21
"1148754126710464514"	"1337383725982740480"	"ryanks513"	2020-12-11 18:38:22
"131211142"	"1337275647106969601"	"AllAmPatriots"	2020-12-11 11:28:54
"86980340"	"1337243993197998081"	"MLB37167"	2020-12-11 09:23:07
"14170285"	"1337241417261912065"	"michaelrussell0"	2020-12-11 09:12:53
"1911331974"	"1337232790560108546"	"jack_20141009"	2020-12-11 08:38:36
"1125134133930405890"	"1337228910329737217"	"Pj72194010"	2020-12-11 08:23:11
"435449437"	"1337220323595444226"	"MAGA_DJT2016"	2020-12-11 07:49:04
"933139523390836736"	"1337220017751003139"	"TsrTrump"	2020-12-11 07:47:51
"1056187323145207808"	"1337214899546710018"	"MikeCom88381702"	2020-12-11 07:27:30
"594484523"	"1337214481022283778"	"DwayneMorren"	2020-12-11 07:25:51
"806135967392231424"	"1337211994781442049"	"katydid7777777"	2020-12-11 07:15:58
"342849743"	"1337208259808210944"	"Bttrfly214"	2020-12-11 07:01:07
"845579243149017088"	"1337208108834287625"	"ChickadeeThe"	2020-12-11 07:00:31
"1491904712"	"1337207001256919040"	"AngelErickson7"	2020-12-11 06:56:07
"1325200675676942337"	"1337206968868425730"	"IrinaSeptima"	2020-12-11 06:56:00
"3884374874"	"1337206013364146176"	"SandraKH2020"	2020-12-11 06:52:12
"756680054160044032"	"1337205840613433348"	"CherylS13478522"	2020-12-11 06:51:31
"898767493"	"1337203245933072385"	"LoveUSADawn"	2020-12-11 06:41:12
"569948579"	"1337202763093053444"	"Luken56"	2020-12-11 06:39:17
"35527348"	"1337202484591398912"	"BRAIN007"	2020-12-11 06:38:11
"1331593387410141184"	"1337201877881147392"	"woody13481859"	2020-12-11 06:35:46
"108450607"	"1337201827998265346"	"marymauldin"	2020-12-11 06:35:34
"179816913"	"1337201649098641410"	"jones9536"	2020-12-11 06:34:51
"826235219493679105"	"1337201631151218688"	"usajustice4all"	2020-12-11 06:34:47
"774341437995438080"	"1337201255731650562"	"msuzanne2234"	2020-12-11 06:33:18
"1235083146292420608"	"1337200967222169600"	"JunePer58060182"	2020-12-11 06:32:09
"792900584689065984"	"1337200752687771649"	"deplorablelisa2"	2020-12-11 06:31:18
"248781239"	"1337200331390783488"	"janiceponchak"	2020-12-11 06:29:37
"766872073834602496"	"1337200055426686976"	"jantann7"	2020-12-11 06:28:31
"728524794"	"1337199746939842562"	"goldenpanther12"	2020-12-11 06:27:18
"60534757"	"1337199720918343681"	"Pipewrench56"	2020-12-11 06:27:12
"117082566"	"1337199318940446728"	"DavidBrodyCBN"	2020-12-11 06:25:36
"797199983992836096"	"1337199247259824129"	"sincerelyask"	2020-12-11 06:25:19
"793081144455655425"	"1337199168230584323"	"VermontRetiree"	2020-12-11 06:25:00
"507597672"	"1337198751258009600"	"907AlaskanFern"	2020-12-11 06:23:20
"134303302"	"1337198730215190534"	"_DaveBrown_"	2020-12-11 06:23:15
"835976500587343872"	"1337198347111727104"	"artist_susie"	2020-12-11 06:21:44
"1322531059427323905"	"1337197852213325826"	"Mike21218585"	2020-12-11 06:19:46
"812518767729065985"	"1337197844906668032"	"Ory_GUNforTrump"	2020-12-11 06:19:44
"2542016419"	"1337197716074614786"	"1438p"	2020-12-11 06:19:14
"1250873911849308160"	"1337197376776245255"	"packingjacklyn"	2020-12-11 06:17:53
"1285364204292075521"	"1337197232664137728"	"BoonClid"	2020-12-11 06:17:18
"1282846053595832320"	"1337197102519214080"	"HeidiMcNeil18"	2020-12-11 06:16:47
"1249885602545270784"	"1337197047712247810"	"jeremy_muthard"	2020-12-11 06:16:34
"1333419597584867328"	"1337196997867171840"	"kraken_sidney"	2020-12-11 06:16:22
"1316879490694393857"	"1337196949997563906"	"irishtravelerAZ"	2020-12-11 06:16:11
"1185488444522405889"	"1337196930150100992"	"CathyRo57571610"	2020-12-11 06:16:06
"1096525928409092096"	"1337196730907947008"	"19jlp57"	2020-12-11 06:15:19
"1181551894247944199"	"1337196695076134916"	"JohnDenverAnde3"	2020-12-11 06:15:10
