"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1279522164"	"1326136701513732097"	"tolmanbrett"	2020-11-10 17:46:42
"1181637012928942080"	"1326377969091301377"	"scotland4me_"	2020-11-11 09:45:25
"3122123479"	"1326266408410492929"	"GoldnemovesGold"	2020-11-11 02:22:07
"811461461352382464"	"1326226582722187268"	"m1n0uche"	2020-11-10 23:43:52
"873821727943532544"	"1326223900519395329"	"SenseMeg"	2020-11-10 23:33:12
"787419625"	"1326222983866712064"	"naterade175"	2020-11-10 23:29:34
"33009333"	"1326190896090583041"	"lad363"	2020-11-10 21:22:03
"872619722445119488"	"1326181057775988736"	"sonya929507"	2020-11-10 20:42:58
"23030704"	"1326179013996449796"	"AnnNan"	2020-11-10 20:34:50
"3129677565"	"1326178820450344965"	"PuddyAllen"	2020-11-10 20:34:04
"17840357"	"1326176397489025024"	"LisaGemini"	2020-11-10 20:24:26
"602748238"	"1326172685366300675"	"BrandongBrandon"	2020-11-10 20:09:41
"27955409"	"1326172178384031745"	"wewoka"	2020-11-10 20:07:41
"2245027363"	"1326172031705079811"	"Chris23703"	2020-11-10 20:07:06
"928687410854195200"	"1326171753287135233"	"ChrisSittard"	2020-11-10 20:05:59
"2358672325"	"1326170886832091136"	"ace2blue"	2020-11-10 20:02:33
"2693761363"	"1326170849641197568"	"GA_Grassroots"	2020-11-10 20:02:24
"177584156"	"1326170373235175424"	"jjauthor"	2020-11-10 20:00:30
"802677985836875776"	"1326169732035223553"	"marylouisemcgi7"	2020-11-10 19:57:57
"857169942759780354"	"1326163431683223552"	"graham3363"	2020-11-10 19:32:55
"1003067353"	"1326162154924482560"	"mspeppermill"	2020-11-10 19:27:51
"17250787"	"1326161634809835525"	"mopar75028"	2020-11-10 19:25:47
"1034492316378169350"	"1326160217067802630"	"BeckyBeck73"	2020-11-10 19:20:09
"934198854219595781"	"1326156875092676613"	"finnerty_lynne"	2020-11-10 19:06:52
"1258808917074862082"	"1326155327755210753"	"pipers1989"	2020-11-10 19:00:43
"107425780"	"1326154517545627649"	"csmcbragg"	2020-11-10 18:57:30
"2580626647"	"1326151918155149314"	"perchance99"	2020-11-10 18:47:10
"819389187585638400"	"1326151719907184640"	"RightBrainEngr"	2020-11-10 18:46:23
"1209094804417761282"	"1326151228015796224"	"SOMalle41824530"	2020-11-10 18:44:26
"837505810574028800"	"1326150686510252033"	"JohnRWard88"	2020-11-10 18:42:17
"4739660570"	"1326148989528518662"	"PhillRead2000"	2020-11-10 18:35:32
"2358695114"	"1326148842769756166"	"MizNunnayabizz"	2020-11-10 18:34:57
"21495581"	"1326147626308423680"	"bbmom12"	2020-11-10 18:30:07
"1191720064963272706"	"1326147252461703168"	"CharleneLafitte"	2020-11-10 18:28:38
"1043928203553886208"	"1326146255446290432"	"Josib3"	2020-11-10 18:24:40
"902111006"	"1326144916787916800"	"katieabresch"	2020-11-10 18:19:21
"3215130639"	"1326141692194525185"	"KristenLBraun"	2020-11-10 18:06:32
"22768457"	"1326140934665490432"	"JimmyChitown"	2020-11-10 18:03:31
"18929394"	"1326140870941437953"	"frespirit01"	2020-11-10 18:03:16
"24618161"	"1326139294721978370"	"katmur23"	2020-11-10 17:57:00
"1195430957635047424"	"1326139121652396038"	"Gemini29Twin"	2020-11-10 17:56:19
"34691612"	"1326138986285457413"	"rhondaveit"	2020-11-10 17:55:47
"297707550"	"1326137254419566594"	"jabbott1020"	2020-11-10 17:48:54
"708746997579321345"	"1326137072806191105"	"Lynnkin70730614"	2020-11-10 17:48:11
"3137901630"	"1326136930048696321"	"MsAnomalyLOVE"	2020-11-10 17:47:37
