"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"336626896"	"1340391773567217664"	"HiiiPow3r"	2020-12-20 01:51:16
"959799034985811968"	"1340534691636633601"	"StephanRose16"	2020-12-20 11:19:11
"1534810280"	"1340534019797245952"	"BigRicksChucks"	2020-12-20 11:16:30
"1085217560771973120"	"1340517621586743297"	"Sub756Wifey"	2020-12-20 10:11:21
"1210761115111587840"	"1340513590604869633"	"DamnDirtyApe4"	2020-12-20 09:55:20
"954803317003005952"	"1340510993869238273"	"JcTcb4"	2020-12-20 09:45:01
"994634406584184833"	"1340504716648714242"	"elcapitancarol"	2020-12-20 09:20:04
"780582030744576000"	"1340501505439395841"	"marie_ershadden"	2020-12-20 09:07:18
"22355247"	"1340494936978812929"	"mclovn13"	2020-12-20 08:41:12
"701923147566620673"	"1340494555481825280"	"BrandowsWife731"	2020-12-20 08:39:41
"1312259088714215424"	"1340494206578683906"	"Culton7J"	2020-12-20 08:38:18
"436358542"	"1340488055090798592"	"FreshFitStart86"	2020-12-20 08:13:52
"1287843807539507202"	"1340482547579408384"	"For_Lisa_7"	2020-12-20 07:51:58
"1254982218528800768"	"1340481798879539200"	"LaurieMartino6"	2020-12-20 07:49:00
"1288812770566103047"	"1340481709507104770"	"MTJen_"	2020-12-20 07:48:39
"24944593"	"1340481419470991365"	"jehanne_ArQ"	2020-12-20 07:47:29
"1313083018618310662"	"1340481351770918912"	"storm_observer"	2020-12-20 07:47:13
"2292315883"	"1340479231265009665"	"lcbrandenburg"	2020-12-20 07:38:48
"38481676"	"1340479097349222402"	"arcangelcompu"	2020-12-20 07:38:16
"838448846397132801"	"1340478951093891072"	"Likeaboss01001"	2020-12-20 07:37:41
"2293084074"	"1340478170558914561"	"yo_u_s"	2020-12-20 07:34:35
"1257226897102168064"	"1340477890790617088"	"honeycombsofwar"	2020-12-20 07:33:28
"1243226238786904064"	"1340477719147126789"	"truth25421441"	2020-12-20 07:32:47
"877809598236958720"	"1340477434865586177"	"Amy_Isaac1776"	2020-12-20 07:31:39
"61977932"	"1340477246503415808"	"Victoria_Awake"	2020-12-20 07:30:55
"962005325304889344"	"1340476318584958976"	"ReneSaenz17"	2020-12-20 07:27:13
"1195389981776371713"	"1340475827386003457"	"KatarahVishnu"	2020-12-20 07:25:16
"96818083"	"1340475635098025984"	"jpstudioart"	2020-12-20 07:24:30
"232995500"	"1340475617209282560"	"ollyGmoney"	2020-12-20 07:24:26
"1133781691703713793"	"1340475360211841024"	"AClark93088221"	2020-12-20 07:23:25
"1257312023324422145"	"1340475297196589062"	"CDeeA1"	2020-12-20 07:23:10
"1275158405523668998"	"1340475213096640513"	"StrikerMidnite"	2020-12-20 07:22:50
"1243034563120635904"	"1340475111602876416"	"eyesope39951958"	2020-12-20 07:22:26
"32590421"	"1340474692952600584"	"Frances719"	2020-12-20 07:20:46
"1295458343797096450"	"1340474665198891009"	"joy76445220"	2020-12-20 07:20:39
"1319812309586423810"	"1340474579966410755"	"TNinja2020"	2020-12-20 07:20:19
"1295118701533048844"	"1340474477445083140"	"TrumperWavin"	2020-12-20 07:19:54
"1205793292866244608"	"1340438282312757249"	"katherineruffo3"	2020-12-20 04:56:05
"1226169572"	"1340402686831816705"	"NancyAr18111981"	2020-12-20 02:34:38
"1257002194387296256"	"1340402397601017859"	"CGB24325804"	2020-12-20 02:33:29
"104318574"	"1340402354236108800"	"ariaboard"	2020-12-20 02:33:19
"27047046"	"1340401100009009152"	"apinkpatriot"	2020-12-20 02:28:20
"1317159680724987905"	"1340397627829936128"	"ZE20203"	2020-12-20 02:14:32
"1267745781076955138"	"1340393295860645888"	"Q55367012"	2020-12-20 01:57:19
"750583182391709696"	"1340393101949620225"	"Marco_Malo13"	2020-12-20 01:56:33
"1117032248564486145"	"1340393042084319234"	"WestPan36"	2020-12-20 01:56:19
"2876381351"	"1340392894109257728"	"IsLoriwas"	2020-12-20 01:55:43
"356700127"	"1340392645550587904"	"KAFFEEundMUSIK"	2020-12-20 01:54:44
"1333153951785553921"	"1340392558149693440"	"AnonymousGirlMa"	2020-12-20 01:54:23
"1312102603476660224"	"1340392145493045250"	"Melliss20201669"	2020-12-20 01:52:45
"1285964936087306245"	"1340392126534873096"	"QMarvel2"	2020-12-20 01:52:40
"62230120"	"1340391959941279746"	"Mdanda"	2020-12-20 01:52:01
"1337986328525303808"	"1340391893641785344"	"KimberKraken"	2020-12-20 01:51:45
