"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"3304642405"	"1335722595929497604"	"redpillx2"	2020-12-07 04:37:38
"1655739654"	"1336299435106725893"	"jim200835"	2020-12-08 18:49:47
"141821298"	"1336155119033966592"	"jaipena"	2020-12-08 09:16:19
"632437663"	"1335932783684964353"	"texasrighty"	2020-12-07 18:32:50
"967888106807427072"	"1335931014917414914"	"JMCase35"	2020-12-07 18:25:49
"885161611106844673"	"1335927549067747332"	"Joan1Barb"	2020-12-07 18:12:02
"1015629371971964928"	"1335926684852379648"	"AdamsHasten"	2020-12-07 18:08:36
"349343405"	"1335925784893124609"	"yousee51"	2020-12-07 18:05:02
"884372312992227329"	"1335925409494355968"	"lowder_ja"	2020-12-07 18:03:32
"1244774275460063233"	"1335916871883886594"	"MICHAELBUREK8"	2020-12-07 17:29:37
"1328840730513698817"	"1335888896576655364"	"MoeLives"	2020-12-07 15:38:27
"3373685659"	"1335772331004858369"	"GSchnauzerG"	2020-12-07 07:55:15
"941041071060062210"	"1335769824878858240"	"eltonaguiar2018"	2020-12-07 07:45:18
"1045459803202564097"	"1335750351627149312"	"ploves_r"	2020-12-07 06:27:55
"1494507576"	"1335743067236814852"	"bkessinger73"	2020-12-07 05:58:58
"3113210453"	"1335742987763068930"	"MartinezReality"	2020-12-07 05:58:39
"898898005"	"1335732923358699523"	"Bs58B"	2020-12-07 05:18:40
"2426437332"	"1335729775739101192"	"therealronrowe"	2020-12-07 05:06:09
"105355215"	"1335727582755639301"	"XenaMAGAWarrior"	2020-12-07 04:57:27
"1311695844895145985"	"1335725725773533186"	"thewestcoastdi1"	2020-12-07 04:50:04
"2476178880"	"1335724699431493633"	"FreedomFriesInc"	2020-12-07 04:45:59
"1284539897840308227"	"1335724505201860609"	"xxEcc10_2"	2020-12-07 04:45:13
"2270583098"	"1335723758753959939"	"IsItTimeForA"	2020-12-07 04:42:15
"1287097471169114113"	"1335723683734818817"	"AgentMother"	2020-12-07 04:41:57
"1135608237879889920"	"1335723315193929739"	"lIlIll1IIlLIlIl"	2020-12-07 04:40:29
