"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"454513795"	"1331154642789515264"	"9NEWSNANCY"	2020-11-24 14:06:13
"2759489472"	"1331333364536762368"	"phi_ia"	2020-11-25 01:56:23
"820013977845583876"	"1331271071044153350"	"hansen_nanook4"	2020-11-24 21:48:51
"1248070429010317314"	"1331252054141112322"	"robertdmunn"	2020-11-24 20:33:17
"4056297676"	"1331247012864548867"	"IvyDragon12"	2020-11-24 20:13:15
"261032908"	"1331201073361477633"	"Lvstarlet64"	2020-11-24 17:10:43
"1554554124"	"1331198388914712577"	"MartinEpperson"	2020-11-24 17:00:03
"1278053821021859841"	"1331182240945098753"	"GregEva82782639"	2020-11-24 15:55:53
"1155059374290866176"	"1331174959197122560"	"Paul70603676"	2020-11-24 15:26:56
"838078999725146112"	"1331171154409623553"	"bsocal_xxx"	2020-11-24 15:11:49
"791110340"	"1331171043143155714"	"coachRG50"	2020-11-24 15:11:23
"743770258343854080"	"1331169496145465346"	"sharonaquino10"	2020-11-24 15:05:14
"542810638"	"1331169082125680641"	"susanev60231151"	2020-11-24 15:03:35
"1577005214"	"1331168499620847617"	"flep76"	2020-11-24 15:01:16
"1320841710"	"1331167018846998529"	"Plambert001"	2020-11-24 14:55:23
"342520457"	"1331163978869960706"	"twitteegirl2"	2020-11-24 14:43:19
"226324932"	"1331163273333510147"	"puppatee"	2020-11-24 14:40:30
"425159883"	"1331162076358840321"	"KodaiOkuda"	2020-11-24 14:35:45
"23334019"	"1331160805581217792"	"Ocala200"	2020-11-24 14:30:42
"1192014993669025797"	"1331160002174750722"	"JohnEva73484270"	2020-11-24 14:27:30
"935390722278248448"	"1331159602294120449"	"GonzoOtero18"	2020-11-24 14:25:55
"953503640341299201"	"1331159351218774016"	"mailman95420"	2020-11-24 14:24:55
"2931049449"	"1331159175670484994"	"born2ride2007"	2020-11-24 14:24:13
"79726921"	"1331159167525154816"	"Jasongoofygrape"	2020-11-24 14:24:11
"1022395883793645568"	"1331158829938176000"	"TrumpWorldPeace"	2020-11-24 14:22:51
"4851681461"	"1331158750854569984"	"MMaria03146111"	2020-11-24 14:22:32
"972971385306865664"	"1331158454111666176"	"RealRandyWade1"	2020-11-24 14:21:21
"898223851645136896"	"1331158318954504193"	"Tina30066155"	2020-11-24 14:20:49
"728631028315652096"	"1331158041476046848"	"Casinocoder"	2020-11-24 14:19:43
"58331049"	"1331157886051880962"	"sand3633"	2020-11-24 14:19:06
"2850456049"	"1331156723395141632"	"lisaannwersing1"	2020-11-24 14:14:29
"16608462"	"1331156701710606337"	"kfjelsted"	2020-11-24 14:14:24
"500216858"	"1331156559892647938"	"kobuck12"	2020-11-24 14:13:50
"1486129201"	"1331156144040013824"	"StartsYourself"	2020-11-24 14:12:11
"1324954277660352512"	"1331155814606802945"	"Title18S241USC"	2020-11-24 14:10:52
"3395959787"	"1331155735200280578"	"CarolChupp"	2020-11-24 14:10:33
"1261485454752440321"	"1331155279686361089"	"RichardMMasliah"	2020-11-24 14:08:45
"796675118609104896"	"1331155246157066242"	"lovetheunitedst"	2020-11-24 14:08:37
"806875093548810240"	"1331155144155787264"	"GaryQ57"	2020-11-24 14:08:12
"1301933164047335425"	"1331154854509764608"	"THATdavestew"	2020-11-24 14:07:03
"65106504"	"1331154706161426432"	"gregghoulden"	2020-11-24 14:06:28
