"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"964213378154749952"	"1339941865450254336"	"LatinDw"	2020-12-18 20:03:30
"21723282"	"1340563542202834945"	"c6Lifeform"	2020-12-20 13:13:49
"1324314793075974145"	"1340325104551604224"	"BobFighter45"	2020-12-19 21:26:21
"799055493113200653"	"1340308468935356418"	"Scott_AmerPat"	2020-12-19 20:20:15
"1273751299"	"1340132647104892928"	"Snoopdadd1"	2020-12-19 08:41:36
"958530347796398081"	"1340109952136994816"	"campbell_loy"	2020-12-19 07:11:25
"146260312"	"1340061417815216128"	"dagorosso"	2020-12-19 03:58:33
"1003089477550723074"	"1340060427594715136"	"Red55S"	2020-12-19 03:54:37
"1057444065682305024"	"1340057898215501825"	"CactusFlower_1"	2020-12-19 03:44:34
"1071067641186373632"	"1340048416420839424"	"GERALDJESUS6"	2020-12-19 03:06:54
"1117476916863303681"	"1340032173076697089"	"PharaohJax"	2020-12-19 02:02:21
"721572393089523712"	"1340023312743723008"	"Michell03987887"	2020-12-19 01:27:08
"4506331965"	"1340009116731846656"	"dflr1"	2020-12-19 00:30:44
"1287225810"	"1339982148175093760"	"RobertBrickner"	2020-12-18 22:43:34
"1193011689962106881"	"1339982076087476226"	"JcVasquez52"	2020-12-18 22:43:17
"1272923906349957122"	"1339977965044686850"	"murphysdad4"	2020-12-18 22:26:57
"825873500120420353"	"1339976963033878528"	"Renatab55"	2020-12-18 22:22:58
"791324150874812416"	"1339974113167732736"	"justright09"	2020-12-18 22:11:38
"1127292777421725696"	"1339974027402625026"	"exgamerAT"	2020-12-18 22:11:18
"865215375855820800"	"1339970986708492292"	"momfromillinois"	2020-12-18 21:59:13
"730653936940539912"	"1339970901052428288"	"Sammicordova"	2020-12-18 21:58:52
"1026109618492198914"	"1339969068196122624"	"mobycat6969"	2020-12-18 21:51:35
"327085224"	"1339968143305961473"	"mjeannd"	2020-12-18 21:47:55
"1299501364633120768"	"1339964837733011458"	"Tommy1957AD"	2020-12-18 21:34:47
"1901482416"	"1339963995134914561"	"MinMtwit"	2020-12-18 21:31:26
"232086329"	"1339962353379647491"	"excsecret7"	2020-12-18 21:24:54
"4480906040"	"1339961743108390912"	"trump_sylvia"	2020-12-18 21:22:29
"854836782"	"1339961577810915328"	"PearlDriscoll"	2020-12-18 21:21:50
"1083728433040027649"	"1339958723654033410"	"FHick66"	2020-12-18 21:10:29
"133081446"	"1339952280062332933"	"aynaia"	2020-12-18 20:44:53
"895779695341568000"	"1339952120242589699"	"Billis4rox"	2020-12-18 20:44:15
"2258208499"	"1339951942533988352"	"Fireflly16"	2020-12-18 20:43:32
"4893885440"	"1339950190006964225"	"HollyAbess"	2020-12-18 20:36:35
"1281810485990629376"	"1339949622752661506"	"hardtack_crunch"	2020-12-18 20:34:19
"66053650"	"1339948980696997890"	"Mr_PharaohMan"	2020-12-18 20:31:46
"730814559892742150"	"1339948373525323776"	"John_2020KAG"	2020-12-18 20:29:21
"515642233"	"1339947979612962816"	"GoubeaudJoy"	2020-12-18 20:27:48
"138248250"	"1339945528101134337"	"Nurse4him77"	2020-12-18 20:18:03
"29226662"	"1339944667358498816"	"MNHockeymama"	2020-12-18 20:14:38
"741528928599216129"	"1339944183990239232"	"dvanderborgh"	2020-12-18 20:12:43
"1298297577121685507"	"1339943823884038145"	"nmadman612"	2020-12-18 20:11:17
"1327661549943738368"	"1339943702391894017"	"Septglowing"	2020-12-18 20:10:48
"1264718888"	"1339943692073840641"	"bcuzimdamomma"	2020-12-18 20:10:45
"1661094252"	"1339943470350393345"	"13thethe"	2020-12-18 20:09:52
