"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"238862918"	"1337439629880881153"	"RepublicanSwine"	2020-12-11 22:20:30
"714490928367583232"	"1337572814610640897"	"FranannigansD"	2020-12-12 07:09:44
"345715168"	"1337558421214814216"	"RockoCalavasi"	2020-12-12 06:12:32
"731616700991332352"	"1337478973794631680"	"KandorKarteh"	2020-12-12 00:56:51
"1108446214142480385"	"1337476963691335680"	"taunpaul1"	2020-12-12 00:48:51
"988601164785635330"	"1337475489682784256"	"sqirlgirly"	2020-12-12 00:43:00
"829533920047857664"	"1337463766146031616"	"lirbrown"	2020-12-11 23:56:25
"73376483"	"1337460781768708099"	"rajaju"	2020-12-11 23:44:33
"487770873"	"1337457789656973312"	"DemsFight4U"	2020-12-11 23:32:40
"3653083512"	"1337453935334883334"	"pameladubsky49"	2020-12-11 23:17:21
"1024496265755865090"	"1337453875444527108"	"JosephEllingt20"	2020-12-11 23:17:07
"83963204"	"1337453515837493248"	"Memers08"	2020-12-11 23:15:41
"63869237"	"1337452765057064961"	"jena3307"	2020-12-11 23:12:42
"601890937"	"1337452060057481216"	"JoeKoffee"	2020-12-11 23:09:54
"1302296469207097347"	"1337451452642459649"	"EarthMatters21"	2020-12-11 23:07:29
"29560265"	"1337451254549684224"	"DStewart541"	2020-12-11 23:06:42
"1193801665"	"1337450461784371204"	"shereedre10"	2020-12-11 23:03:33
"15046153"	"1337449863911497729"	"markrowantree"	2020-12-11 23:01:10
"231169484"	"1337449637930790913"	"AtlBlue2"	2020-12-11 23:00:16
"46542025"	"1337448734091833345"	"factsfaraone"	2020-12-11 22:56:41
"353421381"	"1337448724101025792"	"Ridim_Luv"	2020-12-11 22:56:39
"540912385"	"1337448525374738440"	"overrunbydogs"	2020-12-11 22:55:51
"825777487925870592"	"1337448262232662019"	"JLWard220"	2020-12-11 22:54:48
"26215019"	"1337448117239746561"	"shawnlsn"	2020-12-11 22:54:14
"17346357"	"1337447508994215937"	"mama_seedy"	2020-12-11 22:51:49
"2186988817"	"1337446980742770689"	"doctoralexa"	2020-12-11 22:49:43
"109854452"	"1337446646947438598"	"ohiomail"	2020-12-11 22:48:23
"94474455"	"1337445488992391175"	"Urdchan"	2020-12-11 22:43:47
"4214466983"	"1337444694939209730"	"mdub2829"	2020-12-11 22:40:38
"1726155727"	"1337444432543674373"	"TurnKansasBlue"	2020-12-11 22:39:35
"216449581"	"1337443769201938433"	"anneL5694"	2020-12-11 22:36:57
"1220039282087333889"	"1337443630240378881"	"Dee88622262"	2020-12-11 22:36:24
"38752738"	"1337443421796052993"	"me1047"	2020-12-11 22:35:34
"912179231253135361"	"1337443341496041479"	"Incatnito1"	2020-12-11 22:35:15
"1048530829775970305"	"1337442878520496134"	"Lindaoa38027243"	2020-12-11 22:33:25
"1080427519126528005"	"1337442655807164417"	"MarciaHyatt6"	2020-12-11 22:32:32
"42548758"	"1337442533073428481"	"DALTX75232"	2020-12-11 22:32:03
"2993719803"	"1337442511795724288"	"WindsorDw"	2020-12-11 22:31:57
"808878257424703488"	"1337441591561162752"	"lucyjbri"	2020-12-11 22:28:18
"3070796936"	"1337441566093283329"	"myawesomelife4"	2020-12-11 22:28:12
"28605143"	"1337441553191632897"	"clandersen"	2020-12-11 22:28:09
"22254470"	"1337440648136364032"	"hellboy2112"	2020-12-11 22:24:33
"129216415"	"1337440455026421761"	"Ebeneezer22"	2020-12-11 22:23:47
"2279334462"	"1337439768804790272"	"inrepublicanhel"	2020-12-11 22:21:03
