"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"1237650734965035010"	"1340435443561672705"	"psPetePatel7"	2020-12-20 04:44:48
"1087354814906974209"	"1340578573715984384"	"huettel_sheri"	2020-12-20 14:13:33
"2721979282"	"1340505096761737217"	"LdonneLibby"	2020-12-20 09:21:35
"775895540"	"1340504311588110336"	"dboik0104"	2020-12-20 09:18:27
"391127118"	"1340497533072678912"	"debbiefinnie"	2020-12-20 08:51:31
"3036938408"	"1340492225982177281"	"phyle17"	2020-12-20 08:30:26
"2429788189"	"1340490771334610945"	"MaryannJordan20"	2020-12-20 08:24:39
"1205793292866244608"	"1340490558821773314"	"katherineruffo3"	2020-12-20 08:23:48
"967571650203004928"	"1340490478165389313"	"IamHis316"	2020-12-20 08:23:29
"2713427480"	"1340490410465083393"	"adjunctprofesor"	2020-12-20 08:23:13
"281262726"	"1340453735688892417"	"saizvivian"	2020-12-20 05:57:29
"1267129129545035776"	"1340449139864162304"	"NewsSprocket17"	2020-12-20 05:39:13
"1140353423365332992"	"1340446221119467520"	"MsLo70188561"	2020-12-20 05:27:38
"15809321"	"1340443976290230272"	"irishgalartist"	2020-12-20 05:18:42
"1316520525456433153"	"1340443493014134786"	"DRevcar"	2020-12-20 05:16:47
"826473121410605056"	"1340441319756447745"	"FromHimGrace"	2020-12-20 05:08:09
"923191453165203456"	"1340440698223517697"	"wethepeeps912"	2020-12-20 05:05:41
"887712853960126464"	"1340439927939600386"	"beth_videan"	2020-12-20 05:02:37
"1302051864"	"1340439629649080321"	"KevinMcL1963"	2020-12-20 05:01:26
"4191127000"	"1340439106556465154"	"kemmett58"	2020-12-20 04:59:21
"1087214174793617408"	"1340439067704647682"	"StrengthNGrace2"	2020-12-20 04:59:12
"966271062458675200"	"1340438881137799169"	"ChefJennaMcC"	2020-12-20 04:58:28
"1312449137485512704"	"1340438838842429446"	"BabyDol35864402"	2020-12-20 04:58:17
"830538315036229632"	"1340438703886491649"	"Sundncefn"	2020-12-20 04:57:45
"1016974304905490432"	"1340437828874997765"	"tkag2020"	2020-12-20 04:54:17
"1299771107487211522"	"1340436324214554625"	"jimpeoples7"	2020-12-20 04:48:18
"1289379126894264322"	"1340435750559596546"	"BridgeRood"	2020-12-20 04:46:01
