"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"27916864"	"1336530463561834500"	"accordingtokeri"	2020-12-09 10:07:48
"852249875928539136"	"1337825929125617664"	"jtempleelizabet"	2020-12-12 23:55:31
"537249424"	"1337169571984203784"	"CCheney95"	2020-12-11 04:27:24
"1150201587115188224"	"1337149017646624771"	"america1stwomen"	2020-12-11 03:05:43
"38560234"	"1336914386464559105"	"_Mastersof"	2020-12-10 11:33:23
"1455764114"	"1336768272549605376"	"trbram"	2020-12-10 01:52:46
"342774729"	"1336746888414949376"	"AngieBurley"	2020-12-10 00:27:48
"1320862603850244098"	"1336744294355439618"	"zazblog"	2020-12-10 00:17:29
"60403583"	"1336715305536647170"	"1catherinesiena"	2020-12-09 22:22:18
"16608462"	"1336708479160111106"	"kfjelsted"	2020-12-09 21:55:10
"66389694"	"1336692014880944128"	"RAdoSkydancer"	2020-12-09 20:49:45
"1095604927"	"1336688251059531777"	"tammywil2445"	2020-12-09 20:34:48
"287505023"	"1336680120057286661"	"justonepatriot"	2020-12-09 20:02:29
"1163886641649541120"	"1336679286238048256"	"JoeBakerJr1"	2020-12-09 19:59:10
"2408283924"	"1336677070240247809"	"randalpoff"	2020-12-09 19:50:22
"1272220541726965762"	"1336675810997112832"	"Mimosa74480474"	2020-12-09 19:45:22
"70860468"	"1336666496874000386"	"1artniece2"	2020-12-09 19:08:21
"1728600900"	"1336665806482984963"	"kwmt3056"	2020-12-09 19:05:36
"1330673438223192067"	"1336645486762209282"	"KimNeff45054804"	2020-12-09 17:44:52
"3409535513"	"1336638241139695616"	"mollie_montag"	2020-12-09 17:16:04
"463475356"	"1336637443928449024"	"bearhd57"	2020-12-09 17:12:54
"1329864139200729090"	"1336614109366939648"	"gracieguyban121"	2020-12-09 15:40:11
"454470420"	"1336612907820388352"	"jeffeisenbrandt"	2020-12-09 15:35:24
"2733550105"	"1336605778094919681"	"KattieMarean"	2020-12-09 15:07:05
"1244115481641926657"	"1336604154203054080"	"HopeRiv53375982"	2020-12-09 15:00:37
"59709743"	"1336603064963395586"	"jenbrunelle2"	2020-12-09 14:56:18
"191005840"	"1336602277725999104"	"RealPro4Real"	2020-12-09 14:53:10
"1060303075284602887"	"1336602205206564865"	"donlev21"	2020-12-09 14:52:53
"25386925"	"1336602095462592512"	"KylieJaneKremer"	2020-12-09 14:52:27
"768478842633785345"	"1336572738635526146"	"MariEastman"	2020-12-09 12:55:47
"1333854949164380160"	"1336552911556366339"	"usaloveusa1"	2020-12-09 11:37:00
"354401738"	"1336552264006328320"	"Dianes_Op"	2020-12-09 11:34:26
"1213579744614043648"	"1336551662014566401"	"kylefor34384764"	2020-12-09 11:32:02
"1061381751627337728"	"1336551590979768321"	"soppyhon"	2020-12-09 11:31:45
"1079926725872623617"	"1336551496348037123"	"cjcceagle"	2020-12-09 11:31:23
"1275909858382852097"	"1336551368677462017"	"Stacy93088774"	2020-12-09 11:30:52
"1921249526"	"1336549745037291522"	"Bright_Fit"	2020-12-09 11:24:25
"272621101"	"1336548664987283458"	"JohnnetteEggert"	2020-12-09 11:20:08
"150832714"	"1336548395322892288"	"jjsjulia"	2020-12-09 11:19:03
"1324969932765990913"	"1336548064501374976"	"BudBud1776"	2020-12-09 11:17:45
"38619831"	"1336547986403311617"	"ArizonasJudy"	2020-12-09 11:17:26
"18822612"	"1336547918808031232"	"AmyKremer"	2020-12-09 11:17:10
