"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"73937639"	"1328484091600142336"	"afshineemrani"	2020-11-17 05:14:24
"73937639"	"1328753753386741765"	"afshineemrani"	2020-11-17 23:05:56
"1070136612745592832"	"1328539092116770816"	"joyful17883627"	2020-11-17 08:52:57
"97802095"	"1328520941580808192"	"spawarsyscom"	2020-11-17 07:40:49
"785951114696855552"	"1328509957029863424"	"VaildianaW"	2020-11-17 06:57:10
"69477209"	"1328509507085987840"	"sjachorn"	2020-11-17 06:55:23
"140343754"	"1328506103915819010"	"mommaheidi71"	2020-11-17 06:41:52
"1314171236856090624"	"1328499411182374919"	"naughty05862332"	2020-11-17 06:15:16
"718830044169154561"	"1328499253598105600"	"RedDirtCrafts"	2020-11-17 06:14:39
"37579226"	"1328498760285003777"	"perrisgirl1"	2020-11-17 06:12:41
"4081244838"	"1328495405538000897"	"AdiLudiShadow"	2020-11-17 05:59:21
"1111016587581100032"	"1328494871104139266"	"CafePeters"	2020-11-17 05:57:14
"43420311"	"1328494500444979200"	"kits54"	2020-11-17 05:55:45
"1079880858541191169"	"1328494155476176897"	"GaiaLove17"	2020-11-17 05:54:23
"198006777"	"1328492827286921221"	"joserod100"	2020-11-17 05:49:06
"1205822826286059520"	"1328492753190318081"	"Nana21712443"	2020-11-17 05:48:49
"1303348148090343424"	"1328492340395302914"	"user259797"	2020-11-17 05:47:10
"736818199"	"1328490620210569221"	"RichardNeal39"	2020-11-17 05:40:20
"866094682840891392"	"1328490619921178633"	"Haimstein"	2020-11-17 05:40:20
"1113807734292516864"	"1328489635476025344"	"AkaElga"	2020-11-17 05:36:25
"30542388"	"1328489080074743809"	"ladylight33"	2020-11-17 05:34:13
"1324202822615867393"	"1328487469646565376"	"Soul23My"	2020-11-17 05:27:49
"979715310013026305"	"1328487146118897664"	"SandyBeechersm"	2020-11-17 05:26:32
"793455263063957504"	"1328486471725092865"	"Arnold_USA1776"	2020-11-17 05:23:51
"1196146919396896768"	"1328486142161940483"	"America94294017"	2020-11-17 05:22:33
"1236395958512074753"	"1328485981713010688"	"wake_pc"	2020-11-17 05:21:54
"1214069035"	"1328485947550420994"	"ellieofa"	2020-11-17 05:21:46
"1115724182"	"1328485926239137799"	"topangabeefun"	2020-11-17 05:21:41
"377023117"	"1328485762757758976"	"rogersniki"	2020-11-17 05:21:02
"296253944"	"1328485593265938432"	"larrydee1"	2020-11-17 05:20:22
"738399937734397952"	"1328485511065812992"	"land_of_dfree"	2020-11-17 05:20:02
"1263571773724868613"	"1328485089877975040"	"are_washington"	2020-11-17 05:18:22
"1212940210478043136"	"1328484893131563008"	"Element61159755"	2020-11-17 05:17:35
"34850231"	"1328484807354015744"	"TonyinNY"	2020-11-17 05:17:14
"3950998695"	"1328484542257180677"	"green_idgypsy"	2020-11-17 05:16:11
"1217606115904540672"	"1328484380331757568"	"PrynneHyster"	2020-11-17 05:15:32
