"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"18019121"	"1336307704554459137"	"Palinspired"	2020-12-08 19:22:38
"122223266"	"1337896606595768322"	"NevaehAngelD1"	2020-12-13 04:36:22
"250242536"	"1337846212775579649"	"MatrimonyPoint"	2020-12-13 01:16:07
"984247128477372416"	"1337267324903182336"	"LisaAdcock15"	2020-12-11 10:55:50
"2505993487"	"1337266465901305857"	"MMZen11"	2020-12-11 10:52:25
"1215437084464439297"	"1337265934151671809"	"Egg1e7"	2020-12-11 10:50:18
"265541775"	"1337073330684391429"	"BarbieDoll2020"	2020-12-10 22:04:58
"4094880316"	"1336889391332122627"	"BuelowJennifer"	2020-12-10 09:54:03
"2595006240"	"1336689529940480002"	"HourTommy"	2020-12-09 20:39:53
"18019121"	"1336689443282055168"	"Palinspired"	2020-12-09 20:39:32
"1015164319"	"1336452288597127168"	"LiflngfanJw"	2020-12-09 04:57:10
"43234626"	"1336324775661031424"	"uptonm275"	2020-12-08 20:30:28
"457820209"	"1336315775498510337"	"railboy63"	2020-12-08 19:54:43
"1112460725958643714"	"1336313745212051456"	"cynAnn13"	2020-12-08 19:46:39
"755547306"	"1336312901175562241"	"wwjdeux"	2020-12-08 19:43:17
"3449249895"	"1336311700119760905"	"hrh2011mo"	2020-12-08 19:38:31
"22707143"	"1336310314917310465"	"ArrestTo"	2020-12-08 19:33:01
"1245843913203691520"	"1336309169629097991"	"truepatriot57"	2020-12-08 19:28:28
