"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"338473859"	"1335658123164491777"	"BrandonBeckham_"	2020-12-07 00:21:26
"749349490939748352"	"1335814210832384005"	"monteschnider"	2020-12-07 10:41:40
"1216382870278803456"	"1335804930855211008"	"william_bates"	2020-12-07 10:04:48
"346333096"	"1335802771367481346"	"keramirez"	2020-12-07 09:56:13
"895814658900340737"	"1335801983505231872"	"Nana_MAGA2020"	2020-12-07 09:53:05
"222246229"	"1335772037407797248"	"AicirtaP55"	2020-12-07 07:54:05
"903013178606587905"	"1335686623317680139"	"gflo322"	2020-12-07 02:14:41
"2869210601"	"1335681694448443398"	"KeithAltarac"	2020-12-07 01:55:06
"1224799058490875904"	"1335674879950028800"	"WTHLib"	2020-12-07 01:28:01
"1118950465960587265"	"1335670052729856009"	"KarenLuvsTruth"	2020-12-07 01:08:50
"2557615566"	"1335666185665310722"	"NOCOMMONCORECA"	2020-12-07 00:53:28
"1028680262664650752"	"1335662949722017794"	"BMerigis"	2020-12-07 00:40:37
"1311008097033478147"	"1335662628069367813"	"AdamsAwqke"	2020-12-07 00:39:20
"1143991392529727488"	"1335661982331138053"	"DB48007691"	2020-12-07 00:36:46
"66576995"	"1335661130845466631"	"KayDeeRes"	2020-12-07 00:33:23
"893110278"	"1335660569081249793"	"jsnive"	2020-12-07 00:31:09
"4069884447"	"1335660520792354820"	"Ollie_621"	2020-12-07 00:30:58
"29747650"	"1335659875137957888"	"atozharris"	2020-12-07 00:28:24
"4616597712"	"1335659459981488129"	"93A4Jules"	2020-12-07 00:26:45
"1163110738782773248"	"1335658952781127682"	"Casiope40375977"	2020-12-07 00:24:44
"108362935"	"1335658784153161728"	"Motorcity99"	2020-12-07 00:24:04
"1010313411475988480"	"1335658290018217986"	"drumz3606"	2020-12-07 00:22:06
