"userIDs"	"statusIDs"	"retweeters"	"timestamps"
"3421316315"	"1330961219331760128"	"land_terri"	2020-11-24 01:17:37
"1117290026142978048"	"1331367141644398595"	"Red_Pilled_Day"	2020-11-25 04:10:36
"25305215"	"1331160791895126022"	"Lizziemom1"	2020-11-24 14:30:39
"1114718776258367488"	"1331115103568224262"	"UnitesTruth"	2020-11-24 11:29:06
"1012507237594607616"	"1331103996933779456"	"monica_sassy"	2020-11-24 10:44:58
"2811320362"	"1331081296970457090"	"donfrazier8_don"	2020-11-24 09:14:46
"1245724701558800384"	"1331068375146127361"	"Hindsfeetinhig4"	2020-11-24 08:23:25
"43033837"	"1331046698672590848"	"littlebitgood"	2020-11-24 06:57:17
"419174327"	"1331035756228452358"	"LaughinRussell"	2020-11-24 06:13:48
"1083817020435677190"	"1331033241608876032"	"Pmedic_2"	2020-11-24 06:03:48
"847271533022068739"	"1331032042709147656"	"PatriotElwood"	2020-11-24 05:59:03
"1299493611956891648"	"1331031596925743110"	"Tuxie14"	2020-11-24 05:57:16
"530825491"	"1331031407532060673"	"gang1902"	2020-11-24 05:56:31
"952981731900116992"	"1331030351033094144"	"vic777212718"	2020-11-24 05:52:19
"709907027"	"1331029499950096385"	"502JMAC"	2020-11-24 05:48:56
"77646168"	"1331029015939969028"	"slavewar"	2020-11-24 05:47:01
"702640519273451520"	"1331026032829358086"	"NuttyBlueRice"	2020-11-24 05:35:10
"973674483151237121"	"1331022748999704578"	"1JohnEBravo"	2020-11-24 05:22:07
"1065248530695143425"	"1331018129535881218"	"RealCaniche"	2020-11-24 05:03:45
"22426608"	"1331017999655038977"	"Neeters614"	2020-11-24 05:03:14
"3320883763"	"1331016997878984704"	"TreyGibbs28"	2020-11-24 04:59:16
"1140186200"	"1331015685166788610"	"in2wishing"	2020-11-24 04:54:03
"1241072581073125382"	"1331010371398889472"	"CMcnabster"	2020-11-24 04:32:56
"1081043566355460096"	"1331007505820954632"	"american_damn"	2020-11-24 04:21:32
"296867794"	"1331000782850764805"	"413714"	2020-11-24 03:54:50
"827495269394550785"	"1330999817640800262"	"DudaPhillis"	2020-11-24 03:50:59
"184974902"	"1330995415236358145"	"GeriSK"	2020-11-24 03:33:30
"1038958721546768385"	"1330989234648469507"	"patriot_loves"	2020-11-24 03:08:56
"544589549"	"1330981952078315521"	"jizzi1"	2020-11-24 02:40:00
"857028763837661184"	"1330981333796085765"	"DepFred_Kares"	2020-11-24 02:37:33
"2197348691"	"1330981252510453762"	"TexasWood1448"	2020-11-24 02:37:13
"3304776561"	"1330979810819022848"	"bowlingnana1"	2020-11-24 02:31:29
"1091829023171321857"	"1330978793993986052"	"LillyWildFlowe1"	2020-11-24 02:27:27
"316877292"	"1330976751929974790"	"dirkbowowtzki"	2020-11-24 02:19:20
"823416009763627008"	"1330975836262916096"	"JanMareeSmith2"	2020-11-24 02:15:42
"923189291613917184"	"1330973468268113922"	"OrenIShiKiddo"	2020-11-24 02:06:17
"2312036022"	"1330969491820457991"	"bull_pamela"	2020-11-24 01:50:29
"2525405710"	"1330969080011108352"	"__Awake_"	2020-11-24 01:48:51
"1260182804442349569"	"1330967339605524480"	"kevin96765132"	2020-11-24 01:41:56
"933527721224916993"	"1330966410919546882"	"Eileen_Ironic"	2020-11-24 01:38:15
"969569219833683968"	"1330965677642014733"	"Spring_Harbinge"	2020-11-24 01:35:20
"24330516"	"1330964204619255808"	"DEn8tive77"	2020-11-24 01:29:29
"772487185031311360"	"1330963911412228097"	"LattyDian"	2020-11-24 01:28:19
"998052487771795456"	"1330963719971475456"	"yankeewhite17"	2020-11-24 01:27:33
"977428560842432513"	"1330963628669890561"	"LindaWarriorGal"	2020-11-24 01:27:11
"987941017"	"1330962868540502016"	"emtee2355"	2020-11-24 01:24:10
"320433285"	"1330961345055961089"	"MBergenbush"	2020-11-24 01:18:07
